,true_data,pre_data
0,33.3269996643,25.1960735321
1,34.2929992676,25.3054542542
2,33.6489982605,25.4047718048
3,34.6150016785,25.5137367249
4,35.2589988708,25.6127910614
5,36.547000885,25.7213039398
6,36.9500007629,25.8192195892
7,37.8349990845,25.9245452881
8,37.6739997864,26.0160503387
9,34.7760009766,26.1157207489
10,27.2889995575,26.2052173615
11,25.4379997253,26.3026351929
12,25.3579998016,26.3910083771
13,25.5990009308,26.4882049561
14,28.0939998627,26.5756072998
15,28.9799995422,26.6712322235
16,31.0729999542,26.7572669983
17,30.5900001526,26.8510951996
18,32.0390014648,26.9360771179
19,31.2339992523,27.0292072296
20,31.6359996796,27.1216506958
21,32.4410018921,27.2053184509
22,30.9120006561,27.2972278595
23,30.3479995728,27.3806247711
24,31.5559997559,27.4722118378
25,31.4759998322,27.5553455353
26,32.2000007629,27.6467895508
27,31.5559997559,27.7298069
28,32.361000061,27.8209896088
29,32.9239997864,27.9038715363
30,33.2459983826,27.9949436188
31,32.763999939,28.0776767731
32,32.1189994812,28.1686420441
33,31.716999054,28.251329422
34,27.6919994354,28.342294693
35,25.517999649,28.4249687195
36,25.7600002289,28.5159473419
37,27.0480003357,28.5986614227
38,27.2089996338,28.689622879
39,27.6919994354,28.780582428
40,28.5769996643,28.8632907867
41,28.658000946,28.9541893005
42,29.3819999695,29.0368175507
43,29.8649997711,29.1276874542
44,29.8649997711,29.2102642059
45,28.5769996643,29.3010997772
46,28.1749992371,29.3836765289
47,27.3700008392,29.4745082855
48,26.8059997559,29.5570774078
49,25.0349998474,29.6478977203
50,24.7129993439,29.7305526733
51,23.5869998932,29.8214969635
52,23.0230007172,29.90417099
53,21.6539993286,29.9951210022
54,19.5620002747,30.0777778625
55,22.1369991302,30.1687030792
56,21.4930000305,30.2513656616
57,22.7810001373,30.342294693
58,22.6210002899,21.4220371246
59,22.7810001373,21.529504776
60,22.4589996338,21.6272182465
61,20.2049999237,21.7346515656
62,20.4470005035,21.832326889
63,19.8829994202,21.9396209717
64,20.125,22.0370159149
65,19.8829994202,22.1441555023
66,19.6420001984,22.2416095734
67,18.9169998169,22.3488082886
68,19.3199996948,22.4462680817
69,20.125,22.5535430908
70,18.6760005951,22.6510848999
71,19.3199996948,22.758228302
72,18.5149993896,22.8556308746
73,17.7910003662,22.9628543854
74,17.2269992828,23.060338974
75,17.4689998627,23.1664886475
76,17.0659999847,23.2629642487
77,16.6630001068,23.3691120148
78,15.6979999542,23.4752559662
79,15.2950000763,23.5717563629
80,15.5360002518,23.6776790619
81,15.6169996262,23.773815155
82,16.422000885,23.879442215
83,17.3880004883,23.9751300812
84,17.6289997101,24.0801639557
85,18.7569999695,24.1752338409
86,20.0450000763,24.2791652679
87,21.3330001831,24.3736534119
88,21.5739994049,24.477437973
89,22.218000412,24.5716819763
90,25.2770004272,24.6750659943
91,28.3360004425,24.7685413361
92,30.6700000763,24.8712234497
93,31.7980003357,24.9643325806
94,32.361000061,25.0658512115
95,32.84400177,25.1579322815
96,32.6030006409,25.2592182159
97,32.6030006409,25.3602409363
98,32.9239997864,25.4516563416
99,34.0509986877,25.5512161255
100,34.3740005493,25.641664505
101,33.6489982605,25.7395744324
102,35.1790008545,25.8265724182
103,36.063999176,25.9222145081
104,35.7420005798,26.0086040497
105,33.8100013733,26.1034736633
106,26.5650005341,26.187669754
107,24.4720001221,26.2795619965
108,24.1499996185,26.3630981445
109,24.875,26.4549770355
110,26.0820007324,26.5381832123
111,28.1749992371,26.6294460297
112,28.9799995422,26.7124385834
113,30.3479995728,26.803653717
114,30.9930000305,26.886554718
115,30.9120006561,26.9779815674
116,31.0729999542,27.0694255829
117,29.8649997711,27.1526298523
118,30.4290008545,27.2441596985
119,30.5100002289,27.3273715973
120,31.0729999542,27.4188938141
121,30.5100002289,27.5021038055
122,32.1189994812,27.5935764313
123,31.2339992523,27.6765422821
124,30.9120006561,27.7677764893
125,30.9120006561,27.8507137299
126,32.0390014648,27.9418621063
127,30.267999649,28.0247440338
128,30.0259990692,28.1159572601
129,29.4629993439,28.1989040375
130,26.2430000305,28.2901611328
131,25.5990009308,28.3731250763
132,26.6459999084,28.464384079
133,27.2889995575,28.547290802
134,26.4039993286,28.6385059357
135,27.1280002594,28.7296829224
136,28.5769996643,28.8124027252
137,28.4969997406,28.9033908844
138,28.8190002441,28.9860706329
139,28.8990001678,29.0770015717
140,28.9799995422,29.1597652435
141,27.8530006409,29.2510147095
142,27.3700008392,29.3340320587
143,26.5650005341,29.425359726
144,25.6800003052,29.5083789825
145,24.311000824,29.5997028351
146,23.263999939,29.6827125549
147,23.263999939,29.7736606598
148,21.8159999847,29.8563861847
149,20.4470005035,29.9473781586
150,18.9979991913,30.0300827026
151,20.6879997253,30.1210155487
152,20.6879997253,30.2036838531
153,21.0100002289,30.2946033478
154,20.9300003052,21.3913631439
155,19.8829994202,21.4989109039
156,20.0450000763,21.5966777802
157,19.1590003967,21.7040996552
158,19.3999996185,21.8017673492
159,18.5149993896,21.9092121124
160,19.4810009003,22.006942749
161,18.9169998169,22.114402771
162,19.1590003967,22.2120800018
163,18.8369998932,22.3192749023
164,18.3540000916,22.416727066
165,17.8710002899,22.5239238739
166,18.2740001678,22.6214179993
167,18.8369998932,22.7287750244
168,17.3880004883,22.8263835907
169,16.7439994812,22.9337806702
170,17.0659999847,23.0314159393
171,16.986000061,23.1387882233
172,16.6630001068,23.2362918854
173,16.1809997559,23.3432826996
174,16.8239994049,23.4492473602
175,16.3409996033,23.5455665588
176,17.2269992828,23.6514625549
177,16.6630001068,23.7477245331
178,17.7099990845,23.853515625
179,17.5489997864,23.9496116638
180,18.7569999695,24.0548362732
181,19.2399997711,24.150434494
182,20.0450000763,24.2556228638
183,20.125,24.3512477875
184,20.2859992981,24.4564361572
185,20.6079998016,24.5512676239
186,23.5869998932,24.6552753448
187,26.6459999084,24.7494945526
188,27.2889995575,24.8526630402
189,28.658000946,24.946149826
190,29.1410007477,25.0489444733
191,29.7049999237,25.1418952942
192,30.107000351,25.2433414459
193,30.5900001526,25.3443031311
194,30.4290008545,25.4349575043
195,31.313999176,25.5342769623
196,32.2000007629,25.6236629486
197,31.7980003357,25.7186775208
198,33.4879989624,25.8042049408
199,33.3269996643,25.8982601166
200,33.1660003662,25.982378006
201,31.5559997559,26.0745334625
202,25.2770004272,26.1582202911
203,22.5400009155,26.2501163483
204,22.6210002899,26.3336677551
205,23.4249992371,26.4256763458
206,23.0230007172,26.5093021393
207,25.1959991455,26.6012783051
208,26.4039993286,26.6845283508
209,28.1749992371,26.7758808136
210,28.658000946,26.8589248657
211,28.2549991608,26.9502754211
212,29.1410007477,27.0416145325
213,28.4169998169,27.1246356964
214,28.5769996643,27.2158298492
215,28.013999939,27.2985706329
216,28.4169998169,27.3895874023
217,27.8530006409,27.4723300934
218,28.658000946,27.5633449554
219,28.9799995422,27.6460037231
220,29.7849998474,27.7368030548
221,29.3819999695,27.8193511963
222,29.2220001221,27.9101734161
223,29.0599994659,27.9928302765
224,29.3020000458,28.0838451385
225,28.4969997406,28.1667041779
226,26.0009994507,28.257856369
227,24.7940006256,28.3407173157
228,25.5990009308,28.4318695068
229,24.3920001984,28.5147323608
