,true_data,pre_data
0,33.3269996643,24.1818675995
1,34.2929992676,24.2935676575
2,33.6489982605,24.395198822
3,34.6150016785,24.5069942474
4,35.2589988708,24.6085071564
5,36.547000885,24.7201766968
6,36.9500007629,24.8216953278
7,37.8349990845,24.9333686829
8,37.6739997864,25.0348892212
9,34.7760009766,25.1465072632
10,27.2889995575,25.2479705811
11,25.4379997253,25.3596439362
12,25.3579998016,25.4611988068
13,25.5990009308,25.5728988647
14,28.0939998627,25.6744308472
15,28.9799995422,25.7860870361
16,31.0729999542,25.8875923157
17,30.5900001526,25.9992446899
18,32.0390014648,26.1007289886
19,31.2339992523,26.2123718262
20,31.6359996796,26.324016571
21,32.4410018921,26.4255084991
22,30.9120006561,26.5371246338
23,30.3479995728,26.6386146545
24,31.5559997559,26.7502765656
25,31.4759998322,26.8517913818
26,32.2000007629,26.9634513855
27,31.5559997559,27.0649642944
28,32.361000061,27.1766319275
29,32.9239997864,27.2781600952
30,33.2459983826,27.3898391724
31,32.763999939,27.4913635254
32,32.1189994812,27.6030693054
33,31.716999054,27.704662323
34,27.6919994354,27.8164157867
35,25.517999649,27.9180107117
36,25.7600002289,28.0297698975
37,27.0480003357,28.1313819885
38,27.2089996338,28.243144989
39,27.6919994354,28.3548736572
40,28.5769996643,28.4563980103
41,28.658000946,28.5680656433
42,29.3819999695,28.6695480347
43,29.8649997711,28.7811641693
44,29.8649997711,28.8826293945
45,28.5769996643,28.9942398071
46,28.1749992371,29.0957069397
47,27.3700008392,29.2073173523
48,26.8059997559,29.3088283539
49,25.0349998474,29.4206123352
50,24.7129993439,29.5222740173
51,23.5869998932,29.6340961456
52,23.0230007172,29.7357635498
53,21.6539993286,29.8476104736
54,19.5620002747,29.9492912292
55,22.1369991302,30.0611419678
56,21.4930000305,30.1628093719
57,22.7810001373,30.2746429443
58,22.6210002899,19.8882808685
59,22.7810001373,19.9998664856
60,22.4589996338,20.1012477875
61,20.2049999237,20.2126922607
62,20.4470005035,20.3142623901
63,19.8829994202,20.4260025024
64,20.125,20.52759552
65,19.8829994202,20.6394119263
66,19.6420001984,20.7410507202
67,18.9169998169,20.8528556824
68,19.3199996948,20.9545173645
69,20.125,21.0663452148
70,18.6760005951,21.168006897
71,19.3199996948,21.2797966003
72,18.5149993896,21.3813819885
73,17.7910003662,21.49310112
74,17.2269992828,21.5947227478
75,17.4689998627,21.7065181732
76,17.0659999847,21.8081893921
77,16.6630001068,21.9200191498
78,15.6979999542,22.0317420959
79,15.2950000763,22.1332798004
80,15.5360002518,22.2449493408
81,15.6169996262,22.3464221954
82,16.422000885,22.4581375122
83,17.3880004883,22.5597000122
84,17.6289997101,22.671585083
85,18.7569999695,22.7734870911
86,20.0450000763,22.8855895996
87,21.3330001831,22.9875087738
88,21.5739994049,23.0996170044
89,22.218000412,23.2015342712
90,25.2770004272,23.3136444092
91,28.3360004425,23.415561676
92,30.6700000763,23.5276412964
93,31.7980003357,23.6296310425
94,32.361000061,23.7418346405
95,32.84400177,23.8437194824
96,32.6030006409,23.9556236267
97,32.6030006409,24.0675144196
98,32.9239997864,24.1693172455
99,34.0509986877,24.2812690735
100,34.3740005493,24.383026123
101,33.6489982605,24.4949302673
102,35.1790008545,24.5966510773
103,36.063999176,24.7084312439
104,35.7420005798,24.8100624084
105,33.8100013733,24.9218597412
106,26.5650005341,25.0234928131
107,24.4720001221,25.1351928711
108,24.1499996185,25.2367401123
109,24.875,25.3484344482
110,26.0820007324,25.4499645233
111,28.1749992371,25.5616455078
112,28.9799995422,25.6631641388
113,30.3479995728,25.7748146057
114,30.9930000305,25.8763008118
115,30.9120006561,25.9879302979
116,31.0729999542,26.0995616913
117,29.8649997711,26.2010746002
118,30.4290008545,26.3127441406
119,30.5100002289,26.4142608643
120,31.0729999542,26.5260047913
121,30.5100002289,26.6276092529
122,32.1189994812,26.7393169403
