,true_data,pre_data
0,33.3269996643,6.94279289246
1,34.2929992676,6.96787643433
2,33.6489982605,6.99077558517
3,34.6150016785,7.01603984833
4,35.2589988708,7.03903579712
5,36.547000885,7.06437063217
6,36.9500007629,7.08740234375
7,37.8349990845,7.11274051666
8,37.6739997864,7.13579940796
9,34.7760009766,7.16119813919
10,27.2889995575,7.18428897858
11,25.4379997253,7.20968914032
12,25.3579998016,7.23278141022
13,25.5990009308,7.25817775726
14,28.0939998627,7.28127574921
15,28.9799995422,7.30668783188
16,31.0729999542,7.32982063293
17,30.5900001526,7.35532283783
18,32.0390014648,7.3785982132
19,31.2339992523,7.40419912338
20,31.6359996796,7.4298658371
21,32.4410018921,7.45336055756
22,30.9120006561,7.47921562195
23,30.3479995728,7.50273799896
24,31.5559997559,7.52861261368
25,31.4759998322,7.55213403702
26,32.2000007629,7.57800865173
27,31.5559997559,7.60157680511
28,32.361000061,7.62751626968
29,32.9239997864,7.65109825134
30,33.2459983826,7.67703771591
31,32.763999939,7.7006187439
32,32.1189994812,7.72656345367
33,31.716999054,7.75013446808
34,27.6919994354,7.77602767944
35,25.517999649,7.79956817627
36,25.7600002289,7.82554388046
37,27.0480003357,7.84915781021
38,27.2089996338,7.8751335144
39,27.6919994354,7.9011092186
40,28.5769996643,7.92472362518
41,28.658000946,7.95069885254
42,29.3819999695,7.97435188293
43,29.8649997711,8.00037765503
44,29.8649997711,8.02400875092
45,28.5769996643,8.0499420166
46,28.1749992371,8.07348442078
47,27.3700008392,8.09938144684
48,26.8059997559,8.1229801178
49,25.0349998474,8.14889621735
50,24.7129993439,8.17239761353
51,23.5869998932,8.19822406769
52,23.0230007172,8.22169971466
53,21.6539993286,8.24747657776
54,19.5620002747,8.27087306976
55,22.1369991302,8.29659175873
56,21.4930000305,8.31993293762
57,22.7810001373,8.34553718567
58,22.6210002899,7.099650383
59,22.7810001373,7.12459278107
60,22.4589996338,7.14726829529
61,20.2049999237,7.17220687866
62,20.4470005035,7.19492053986
63,19.8829994202,7.21992063522
64,20.125,7.24264860153
65,19.8829994202,7.26765966415
66,19.6420001984,7.29022169113
67,18.9169998169,7.31514835358
68,19.3199996948,7.33780908585
69,20.125,7.36273574829
70,18.6760005951,7.38529253006
71,19.3199996948,7.40999698639
72,18.5149993896,7.43240642548
73,17.7910003662,7.45710086823
74,17.2269992828,7.47957372665
75,17.4689998627,7.50406503677
76,17.0659999847,7.52654361725
77,16.6630001068,7.55107355118
78,15.6979999542,7.57545852661
79,15.2950000763,7.59762334824
80,15.5360002518,7.6220035553
81,15.6169996262,7.64416694641
82,16.422000885,7.66844940186
83,17.3880004883,7.69050455093
84,17.6289997101,7.71480989456
85,18.7569999695,7.73698616028
86,20.0450000763,7.7611207962
87,21.3330001831,7.78304243088
88,21.5739994049,7.80718612671
89,22.218000412,7.82916641235
90,25.2770004272,7.85333633423
91,28.3360004425,7.87551498413
92,30.6700000763,7.89978837967
93,31.7980003357,7.92182970047
94,32.361000061,7.94598770142
95,32.84400177,7.96784353256
96,32.6030006409,7.99188899994
97,32.6030006409,8.01591873169
98,32.9239997864,8.03772830963
99,34.0509986877,8.0617275238
100,34.3740005493,8.08349132538
101,33.6489982605,8.10737895966
102,35.1790008545,8.12912082672
103,36.063999176,8.1530380249
104,35.7420005798,8.17477321625
105,33.8100013733,8.19856262207
106,26.5650005341,8.22024917603
107,24.4720001221,8.24421405792
108,24.1499996185,8.26606082916
109,24.875,8.29005908966
110,26.0820007324,8.31190299988
111,28.1749992371,8.33593082428
112,28.9799995422,8.35777378082
113,30.3479995728,8.38179588318
114,30.9930000305,8.40361309052
115,30.9120006561,8.42762851715
116,31.0729999542,8.45185470581
117,29.8649997711,8.47389316559
118,30.4290008545,8.49812507629
119,30.5100002289,8.52016067505
120,31.0729999542,8.54439163208
121,30.5100002289,8.56628417969
122,32.1189994812,8.59038257599
123,31.2339992523,8.61230564117
124,30.9120006561,8.63642024994
125,30.9120006561,8.65835666656
126,32.0390014648,8.68248558044
127,30.267999649,8.70433425903
128,30.0259990692,8.72834873199
129,29.4629993439,8.75017356873
130,26.2430000305,8.7741727829
131,25.5990009308,8.79602909088
132,26.6459999084,8.82015514374
133,27.2889995575,8.84202671051
134,26.4039993286,8.86598396301
135,27.1280002594,8.89002037048
136,28.5769996643,8.91191005707
137,28.4969997406,8.93601608276
138,28.8190002441,8.95792198181
139,28.8990001678,8.98197555542
140,28.9799995422,9.00390052795
141,27.8530006409,9.02810287476
142,27.3700008392,9.05018043518
143,26.5650005341,9.07446575165
144,25.6800003052,9.09655857086
145,24.311000824,9.12090873718
146,23.263999939,9.14303779602
147,23.263999939,9.16738128662
148,21.8159999847,9.18951320648
149,20.4470005035,9.21385574341
150,18.9979991913,9.23598670959
151,20.6879997253,9.26034736633
152,20.6879997253,9.28235054016
153,21.0100002289,9.30638885498
154,20.9300003052,7.43305778503
155,19.8829994202,7.45776367188
156,20.0450000763,7.48024272919
157,19.1590003967,7.50492954254
158,19.3999996185,7.527302742
159,18.5149993896,7.55188846588
160,19.4810009003,7.57423877716
161,18.9169998169,7.59875106812
162,19.1590003967,7.62108325958
163,18.8369998932,7.6458568573
164,18.3540000916,7.66837882996
165,17.8710002899,7.69309043884
166,18.2740001678,7.71538066864
167,18.8369998932,7.73982715607
168,17.3880004883,7.76194524765
169,16.7439994812,7.78626775742
170,17.0659999847,7.80830764771
171,16.986000061,7.83257675171
172,16.6630001068,7.85472297668
173,16.1809997559,7.87909984589
174,16.8239994049,7.90349197388
175,16.3409996033,7.92565011978
176,17.2269992828,7.94998645782
177,16.6630001068,7.97209453583
178,17.7099990845,7.99628353119
179,17.5489997864,8.01823234558
180,18.7569999695,8.04237651825
181,19.2399997711,8.06433105469
182,20.0450000763,8.08849906921
183,20.125,8.11047649384
184,20.2859992981,8.13464832306
185,20.6079998016,8.15659427643
186,23.5869998932,8.18079853058
187,26.6459999084,8.20282936096
188,27.2889995575,8.22706890106
189,28.658000946,8.24918365479
190,29.1410007477,8.27363014221
191,29.7049999237,8.29588127136
192,30.107000351,8.32035923004
193,30.5900001526,8.34506130219
194,30.4290008545,8.36744594574
195,31.313999176,8.39193630219
196,32.2000007629,8.41421890259
197,31.7980003357,8.43871116638
198,33.4879989624,8.46100139618
199,33.3269996643,8.48550987244
200,33.1660003662,8.50777339935
201,31.5559997559,8.53226184845
202,25.2770004272,8.55451393127
203,22.5400009155,8.5790605545
204,22.6210002899,8.60154819489
205,23.4249992371,8.62625789642
206,23.0230007172,8.64876270294
207,25.1959991455,8.67339706421
208,26.4039993286,8.69574832916
209,28.1749992371,8.72022628784
210,28.658000946,8.74245452881
211,28.2549991608,8.76682853699
212,29.1410007477,8.79105091095
213,28.4169998169,8.81303405762
214,28.5769996643,8.83721446991
215,28.013999939,8.85922527313
216,28.4169998169,8.88349342346
217,27.8530006409,8.90545749664
218,28.658000946,8.92956638336
219,28.9799995422,8.95145797729
220,29.7849998474,8.97553730011
221,29.3819999695,8.99742889404
222,29.2220001221,9.02150917053
223,29.0599994659,9.04339981079
224,29.3020000458,9.06748008728
225,28.4969997406,9.08936691284
226,26.0009994507,9.11339759827
227,24.7940006256,9.13522529602
228,25.5990009308,9.15925979614
229,24.3920001984,9.18118095398
230,23.7469997406,9.2052936554
231,24.311000824,9.22937393188
232,25.0349998474,9.25126552582
233,25.2770004272,9.27534866333
234,26.3229999542,9.29735565186
235,26.0009994507,9.32158470154
236,26.4039993286,9.34356880188
237,25.3579998016,9.36774158478
238,24.7129993439,9.38966560364
239,23.827999115,9.41380500793
240,22.8619995117,9.43580341339
241,21.8159999847,9.4599647522
242,21.2520008087,9.48197364807
243,20.6079998016,9.50618553162
244,19.8829994202,9.52821731567
245,18.8369998932,9.55247688293
246,17.7910003662,9.57451629639
247,18.2740001678,9.59880828857
248,19.6420001984,9.62090110779
249,19.5620002747,9.64518928528
250,19.1590003967,6.2970457077
251,19.3999996185,6.31993293762
252,18.4340000153,6.34068584442
253,18.4340000153,6.36356306076
254,18.5149993896,6.38441181183
255,18.2740001678,6.40746593475
256,17.3880004883,6.42839574814
257,17.1459999084,6.45128822327
258,16.7439994812,6.4721198082
259,16.6630001068,6.49507188797
260,17.0659999847,6.51594686508
261,17.3069992065,6.53890895844
262,18.1119995117,6.55978393555
263,17.4689998627,6.58282089233
264,17.0659999847,6.60376405716
265,16.1809997559,6.62682914734
266,16.422000885,6.64798402786
267,14.8120002747,6.67127752304
268,15.4560003281,6.69250202179
269,14.9729995728,6.71616411209
270,15.4560003281,6.74036645889
271,15.1339998245,6.76236534119
272,15.6169996262,6.78663539886
273,15.7779998779,6.80869960785
274,15.6979999542,6.8329706192
275,17.4689998627,6.85503530502
276,18.3540000916,6.87942218781
277,20.2049999237,6.90171527863
278,20.6079998016,6.92623567581
279,20.3659992218,6.94853401184
280,20.6879997253,6.97308588028
281,21.3330001831,6.99544811249
282,25.4379997253,7.02005815506
283,29.1410007477,7.04251432419
284,29.7849998474,7.0673084259
285,31.8780002594,7.08986234665
286,33.1660003662,7.1146736145
287,32.84400177,7.13722658157
288,32.9239997864,7.16203451157
289,34.7760009766,7.1868481636
290,34.5349998474,7.20947360992
291,36.1450004578,7.23443222046
292,36.3860015869,7.25713443756
293,37.0299987793,7.28210735321
294,37.2709999084,7.30480766296
295,38.1570014954,7.32984828949
296,39.4449996948,7.35268306732
297,36.6269989014,7.37787485123
298,29.7849998474,7.40078258514
299,26.7259998322,7.42599391937
300,26.7259998322,7.44892644882
301,28.3360004425,7.47419977188
