,true_data,pre_data
0,33.3269996643,25.6629371643
1,34.2929992676,25.809299469
2,33.6489982605,25.9421710968
3,34.6150016785,26.0876426697
4,35.2589988708,26.2189559937
5,36.547000885,26.3626289368
6,36.9500007629,26.4923210144
7,37.8349990845,26.6254310608
8,37.6739997864,26.7161483765
9,34.7760009766,26.8084220886
10,27.2889995575,26.8848075867
11,25.4379997253,26.9638061523
12,25.3579998016,27.0299568176
13,25.5990009308,27.0984973907
14,28.0939998627,27.1602859497
15,28.9799995422,27.2270469666
16,31.0729999542,27.28698349
17,30.5900001526,27.3520355225
18,32.0390014648,27.4111003876
19,31.2339992523,27.4759216309
20,31.6359996796,27.5406608582
21,32.4410018921,27.5994262695
22,30.9120006561,27.6640663147
23,30.3479995728,27.7228317261
24,31.5559997559,27.7874298096
25,31.4759998322,27.8461551666
26,32.2000007629,27.9107513428
27,31.5559997559,27.9693984985
28,32.361000061,28.0337524414
29,32.9239997864,28.0922603607
30,33.2459983826,28.156583786
31,32.763999939,28.2149887085
32,32.1189994812,28.2792053223
33,31.716999054,28.3374710083
34,27.6919994354,28.4015617371
35,25.517999649,28.459815979
36,25.7600002289,28.5238342285
37,27.0480003357,28.5820331573
38,27.2089996338,28.6460475922
39,27.6919994354,28.7100658417
40,28.5769996643,28.7682628632
41,28.658000946,28.8322792053
42,29.3819999695,28.8904800415
43,29.8649997711,28.954460144
44,29.8649997711,29.0126113892
45,28.5769996643,29.0765895844
46,28.1749992371,29.1347427368
47,27.3700008392,29.1987094879
48,26.8059997559,29.2568702698
49,25.0349998474,29.320854187
50,24.7129993439,29.3790283203
51,23.5869998932,29.4430236816
52,23.0230007172,29.5012016296
53,21.6539993286,29.5652008057
54,19.5620002747,29.623374939
55,22.1369991302,29.687374115
56,21.4930000305,29.7455501556
57,22.7810001373,29.809551239
58,22.6210002899,20.2706108093
59,22.7810001373,20.4144859314
60,22.4589996338,20.5445461273
61,20.2049999237,20.6875839233
62,20.4470005035,20.8176765442
63,19.8829994202,20.9602108002
64,20.125,21.0892372131
65,19.8829994202,21.2311725616
66,19.6420001984,21.3601036072
67,18.9169998169,21.5019302368
68,19.3199996948,21.630859375
69,20.125,21.7727012634
70,18.6760005951,21.9016685486
71,19.3199996948,22.0435695648
72,18.5149993896,22.1726493835
73,17.7910003662,22.3145141602
74,17.2269992828,22.4433746338
75,17.4689998627,22.5851554871
76,17.0659999847,22.7140464783
77,16.6630001068,22.8558273315
78,15.6979999542,22.9975852966
79,15.2950000763,23.1264610291
80,15.5360002518,23.2682113647
81,15.6169996262,23.3970565796
82,16.422000885,23.5387229919
83,17.3880004883,23.66746521
84,17.6289997101,23.809009552
85,18.7569999695,23.9373149872
86,20.0450000763,24.0783309937
87,21.3330001831,24.2059211731
88,21.5739994049,24.346282959
89,22.218000412,24.4736385345
90,25.2770004272,24.6134967804
91,28.3360004425,24.7378482819
92,30.6700000763,24.8746356964
93,31.7980003357,24.9971466064
94,32.361000061,25.1292972565
95,32.84400177,25.2490673065
96,32.6030006409,25.3807258606
97,32.6030006409,25.5100479126
98,32.9239997864,25.6246738434
99,34.0509986877,25.747253418
100,34.3740005493,25.8540763855
101,33.6489982605,25.9675445557
102,35.1790008545,26.0589256287
103,36.063999176,26.1305961609
104,35.7420005798,26.191570282
105,33.8100013733,26.2585811615
106,26.5650005341,26.3184947968
107,24.4720001221,26.3842391968
108,24.1499996185,26.4436893463
109,24.875,26.508605957
110,26.0820007324,26.5673141479
111,28.1749992371,26.631893158
112,28.9799995422,26.6905975342
113,30.3479995728,26.7551231384
114,30.9930000305,26.8137836456
115,30.9120006561,26.8783493042
116,31.0729999542,26.9429244995
117,29.8649997711,27.0016746521
118,30.4290008545,27.0662689209
119,30.5100002289,27.1249275208
120,31.0729999542,27.1892185211
121,30.5100002289,27.2476596832
122,32.1189994812,27.3118267059
123,31.2339992523,27.3701553345
124,30.9120006561,27.4343185425
125,30.9120006561,27.4926490784
126,32.0390014648,27.5567016602
127,30.267999649,27.6148071289
128,30.0259990692,27.6790237427
129,29.4629993439,27.7374038696
130,26.2430000305,27.8016223907
131,25.5990009308,27.8600006104
132,26.6459999084,27.9241847992
133,27.2889995575,27.9825305939
134,26.4039993286,28.0466575623
135,27.1280002594,28.1106300354
136,28.5769996643,28.1687850952
137,28.4969997406,28.2327594757
138,28.8190002441,28.290927887
139,28.8990001678,28.3551902771
140,28.9799995422,28.4135971069
141,27.8530006409,28.4778709412
142,27.3700008392,28.5363903046
143,26.5650005341,28.6007556915
144,25.6800003052,28.6592559814
145,24.311000824,28.7236404419
146,23.263999939,28.782169342
147,23.263999939,28.8465518951
