,true_data,pre_data
0,33.3269996643,27.1552009583
1,34.2929992676,27.4196586609
2,33.6489982605,27.660068512
3,34.6150016785,27.9242362976
4,35.2589988708,28.1640167236
5,36.547000885,28.4259548187
6,36.9500007629,28.6624279022
7,37.8349990845,28.9086894989
8,37.6739997864,28.9965457916
9,34.7760009766,28.9891109467
10,27.2889995575,28.9704647064
11,25.4379997253,28.945930481
12,25.3579998016,28.9206581116
13,25.5990009308,28.8927955627
14,28.0939998627,28.86743927
15,28.9799995422,28.8392524719
16,31.0729999542,28.8117656708
17,30.5900001526,28.780872345
18,32.0390014648,28.7525577545
19,31.2339992523,28.7209453583
20,31.6359996796,28.6890583038
21,32.4410018921,28.6600723267
22,30.9120006561,28.6281013489
23,30.3479995728,28.5988693237
24,31.5559997559,28.5666351318
25,31.4759998322,28.5373344421
26,32.2000007629,28.5051002502
27,31.5559997559,28.4757862091
28,32.361000061,28.4435157776
29,32.9239997864,28.4141731262
30,33.2459983826,28.3818855286
31,32.763999939,28.3525428772
32,32.1189994812,28.3202590942
33,31.716999054,28.2909126282
34,27.6919994354,28.2586288452
35,25.517999649,28.2292861938
36,25.7600002289,28.1970272064
37,27.0480003357,28.1676998138
38,27.2089996338,28.1354389191
39,27.6919994354,28.1031799316
40,28.5769996643,28.0738182068
41,28.658000946,28.0415248871
42,29.3819999695,28.0121479034
43,29.8649997711,27.9798431396
44,29.8649997711,27.9504795074
45,28.5769996643,27.9181518555
46,28.1749992371,27.8887195587
47,27.3700008392,27.8563156128
48,26.8059997559,27.8268585205
49,25.0349998474,27.7944526672
50,24.7129993439,27.764995575
51,23.5869998932,27.7325897217
52,23.0230007172,27.7031230927
53,21.6539993286,27.6706809998
54,19.5620002747,27.6411857605
55,22.1369991302,27.6086521149
56,21.4930000305,27.5790748596
57,22.7810001373,27.5465373993
58,22.6210002899,18.1124286652
59,22.7810001373,18.3731040955
60,22.4589996338,18.6081466675
61,20.2049999237,18.8666877747
62,20.4470005035,19.1013145447
63,19.8829994202,19.3582305908
64,20.125,19.5890140533
65,19.8829994202,19.8418292999
66,19.6420001984,20.0701904297
67,18.9169998169,20.3205184937
68,19.3199996948,20.5477104187
69,20.125,20.7969818115
70,18.6760005951,21.0235290527
71,19.3199996948,21.2727298737
72,18.5149993896,21.4992351532
73,17.7910003662,21.7483139038
74,17.2269992828,21.9746856689
75,17.4689998627,22.2237281799
76,17.0659999847,22.450176239
77,16.6630001068,22.699300766
78,15.6979999542,22.948513031
79,15.2950000763,23.1751079559
80,15.5360002518,23.4243774414
81,15.6169996262,23.650976181
82,16.422000885,23.9001941681
83,17.3880004883,24.126739502
84,17.6289997101,24.3758888245
85,18.7569999695,24.6023635864
86,20.0450000763,24.8514976501
87,21.3330001831,25.0779781342
88,21.5739994049,25.3271102905
89,22.218000412,25.5535907745
90,25.2770004272,25.802728653
91,28.3360004425,26.0291976929
92,30.6700000763,26.2780475616
93,31.7980003357,26.5013771057
94,32.361000061,26.7468318939
95,32.84400177,26.9680595398
96,32.6030006409,27.2113819122
97,32.6030006409,27.4544067383
98,32.9239997864,27.6745223999
99,34.0509986877,27.9154663086
100,34.3740005493,28.1302013397
101,33.6489982605,28.3527507782
102,35.1790008545,28.4425926208
103,36.063999176,28.4179286957
104,35.7420005798,28.3940315247
105,33.8100013733,28.3677501678
106,26.5650005341,28.3435401917
107,24.4720001221,28.3159236908
108,24.1499996185,28.2904891968
109,24.875,28.2624053955
110,26.0820007324,28.2369537354
111,28.1749992371,28.2079353333
112,28.9799995422,28.1810264587
113,30.3479995728,28.1514167786
114,30.9930000305,28.1245040894
115,30.9120006561,28.0947418213
116,31.0729999542,28.0648918152
117,29.8649997711,28.037525177
118,30.4290008545,28.0069389343
119,30.5100002289,27.9790229797
120,31.0729999542,27.9471435547
121,30.5100002289,27.9166641235
122,32.1189994812,27.8830280304
123,31.2339992523,27.8522796631
124,30.9120006561,27.8183784485
125,30.9120006561,27.787563324
126,32.0390014648,27.7536659241
127,30.267999649,27.7228507996
128,30.0259990692,27.6890869141
129,29.4629993439,27.6586112976
130,26.2430000305,27.6250896454
131,25.5990009308,27.5946140289
132,26.6459999084,27.5610961914
133,27.2889995575,27.530620575
134,26.4039993286,27.4970970154
135,27.1280002594,27.4635696411
136,28.5769996643,27.4331054688
137,28.4969997406,27.3995609283
138,28.8190002441,27.3690071106
139,28.8990001678,27.335111618
140,28.9799995422,27.304069519
141,27.8530006409,27.2699337006
142,27.3700008392,27.2388973236
143,26.5650005341,27.2047557831
144,25.6800003052,27.1737194061
145,24.311000824,27.1395740509
146,23.263999939,27.1084899902
147,23.263999939,27.0740432739
148,21.8159999847,27.0426769257
149,20.4470005035,27.0082206726
150,18.9979991913,26.9770011902
151,20.6879997253,26.9426612854
152,20.6879997253,26.9114837646
153,21.0100002289,26.8773155212
154,20.9300003052,17.999879837
155,19.8829994202,18.2614574432
156,20.0450000763,18.4987678528
157,19.1590003967,18.7584171295
158,19.3999996185,18.9928436279
159,18.5149993896,19.2487869263
160,19.4810009003,19.4783935547
161,18.9169998169,19.7303066254
162,19.1590003967,19.957950592
163,18.8369998932,20.2074966431
164,18.3540000916,20.4342346191
165,17.8710002899,20.6836471558
166,18.2740001678,20.9103355408
167,18.8369998932,21.1596107483
168,17.3880004883,21.3862018585
169,16.7439994812,21.6354522705
170,17.0659999847,21.8620414734
171,16.986000061,22.1112937927
172,16.6630001068,22.3379020691
173,16.1809997559,22.5872402191
174,16.8239994049,22.8364868164
175,16.3409996033,23.0630817413
176,17.2269992828,23.3123893738
177,16.6630001068,23.5390300751
178,17.7099990845,23.7883358002
179,17.5489997864,24.0149383545
180,18.7569999695,24.2641525269
181,19.2399997711,24.4906520844
182,20.0450000763,24.7397880554
183,20.125,24.9662818909
184,20.2859992981,25.2152023315
185,20.6079998016,25.441493988
186,23.5869998932,25.6903915405
187,26.6459999084,25.9155349731
188,27.2889995575,26.1627407074
189,28.658000946,26.3874759674
190,29.1410007477,26.6346263885
191,29.7049999237,26.8579444885
192,30.107000351,27.1006717682
193,30.5900001526,27.3418159485
194,30.4290008545,27.5609073639
195,31.313999176,27.8018379211
196,32.2000007629,28.0206756592
197,31.7980003357,28.2565841675
198,33.4879989624,28.3439788818
199,33.3269996643,28.3155536652
200,33.1660003662,28.2894268036
201,31.5559997559,28.2606811523
202,25.2770004272,28.2345123291
203,22.5400009155,28.2054443359
204,22.6210002899,28.1787204742
205,23.4249992371,28.149312973
206,23.0230007172,28.1225814819
207,25.1959991455,28.0931758881
208,26.4039993286,28.0664520264
209,28.1749992371,28.0368366241
210,28.658000946,28.0094013214
211,28.2549991608,27.9792251587
212,29.1410007477,27.949048996
213,28.4169998169,27.9216098785
214,28.5769996643,27.8908214569
215,28.013999939,27.8628253937
216,28.4169998169,27.831993103
217,27.8530006409,27.8039016724
218,28.658000946,27.7714252472
219,28.9799995422,27.7407875061
220,29.7849998474,27.7070941925
221,29.3819999695,27.6764564514
222,29.2220001221,27.6427745819
223,29.0599994659,27.6120452881
224,29.3020000458,27.5781784058
225,28.4969997406,27.5473251343
226,26.0009994507,27.513381958
227,24.7940006256,27.4825248718
228,25.5990009308,27.4485855103
229,24.3920001984,27.4177284241
230,23.7469997406,27.3837871552
231,24.311000824,27.3498497009
232,25.0349998474,27.3189945221
233,25.2770004272,27.2850494385
234,26.3229999542,27.2541923523
