,true_data,pre_data
0,33.3269996643,21.6170196533
1,34.2929992676,21.7200107574
2,33.6489982605,21.8136558533
3,34.6150016785,21.9166755676
4,35.2589988708,22.0104103088
5,36.547000885,22.1135387421
6,36.9500007629,22.2072925568
7,37.8349990845,22.3104686737
8,37.6739997864,22.4042949677
9,34.7760009766,22.5076084137
10,27.2889995575,22.6015720367
11,25.4379997253,22.7049312592
12,25.3579998016,22.7989025116
13,25.5990009308,22.9022426605
14,28.0939998627,22.9961853027
15,28.9799995422,23.0995235443
16,31.0729999542,23.1934719086
17,30.5900001526,23.2968196869
18,32.0390014648,23.3907661438
19,31.2339992523,23.4941101074
20,31.6359996796,23.5974617004
21,32.4410018921,23.6914348602
22,30.9120006561,23.794801712
23,30.3479995728,23.8887691498
24,31.5559997559,23.9920825958
25,31.4759998322,24.0859584808
26,32.2000007629,24.1892337799
27,31.5559997559,24.283164978
28,32.361000061,24.3866214752
29,32.9239997864,24.4807510376
30,33.2459983826,24.5842952728
31,32.763999939,24.6784267426
32,32.1189994812,24.7819690704
33,31.716999054,24.876115799
34,27.6919994354,24.9796733856
35,25.517999649,25.0738143921
36,25.7600002289,25.1773509979
37,27.0480003357,25.2714748383
38,27.2089996338,25.375005722
39,27.6919994354,25.4785366058
40,28.5769996643,25.5726547241
41,28.658000946,25.6762065887
42,29.3819999695,25.7703781128
43,29.8649997711,25.8739376068
44,29.8649997711,25.9680614471
45,28.5769996643,26.0715923309
46,28.1749992371,26.1657161713
47,27.3700008392,26.2692508698
48,26.8059997559,26.363363266
49,25.0349998474,26.4668827057
50,24.7129993439,26.561006546
51,23.5869998932,26.6646518707
52,23.0230007172,26.7588787079
53,21.6539993286,26.8625240326
54,19.5620002747,26.9567394257
55,22.1369991302,27.0603618622
56,21.4930000305,27.1545467377
57,22.7810001373,27.2581520081
58,22.6210002899,16.5524711609
59,22.7810001373,16.6545753479
60,22.4589996338,16.7474784851
61,20.2049999237,16.8495578766
62,20.4470005035,16.942615509
63,19.8829994202,17.045124054
64,20.125,17.1383094788
65,19.8829994202,17.2410850525
66,19.6420001984,17.3347167969
67,18.9169998169,17.4377403259
68,19.3199996948,17.5313816071
69,20.125,17.6343784332
70,18.6760005951,17.7280063629
71,19.3199996948,17.8309555054
72,18.5149993896,17.9246273041
73,17.7910003662,18.0276279449
74,17.2269992828,18.1212863922
75,17.4689998627,18.2244567871
76,17.0659999847,18.3181648254
77,16.6630001068,18.4215431213
78,15.6979999542,18.5249290466
79,15.2950000763,18.6189136505
80,15.5360002518,18.7222976685
81,15.6169996262,18.8162841797
82,16.422000885,18.9196395874
83,17.3880004883,19.013589859
84,17.6289997101,19.1169376373
85,18.7569999695,19.2108821869
86,20.0450000763,19.3143749237
87,21.3330001831,19.4085636139
88,21.5739994049,19.5122356415
89,22.218000412,19.6064815521
90,25.2770004272,19.7101383209
91,28.3360004425,19.8043766022
92,30.6700000763,19.9081554413
93,31.7980003357,20.0025081635
94,32.361000061,20.1062984467
95,32.84400177,20.2006893158
96,32.6030006409,20.3045654297
97,32.6030006409,20.4084644318
98,32.9239997864,20.5029697418
99,34.0509986877,20.6068172455
100,34.3740005493,20.7011947632
101,33.6489982605,20.8050098419
102,35.1790008545,20.89935112
103,36.063999176,21.0030975342
104,35.7420005798,21.0973930359
105,33.8100013733,21.2013607025
106,26.5650005341,21.2958717346
107,24.4720001221,21.3998126984
108,24.1499996185,21.4941768646
109,24.875,21.5979099274
110,26.0820007324,21.6921520233
111,28.1749992371,21.7957782745
112,28.9799995422,21.8899784088
113,30.3479995728,21.9934749603
114,30.9930000305,22.087556839
115,30.9120006561,22.1910381317
116,31.0729999542,22.2945709229
117,29.8649997711,22.3887195587
118,30.4290008545,22.4923248291
119,30.5100002289,22.5865116119
120,31.0729999542,22.6901226044
121,30.5100002289,22.7843132019
122,32.1189994812,22.8879070282
123,31.2339992523,22.9820518494
124,30.9120006561,23.0856113434
125,30.9120006561,23.1797542572
126,32.0390014648,23.2833156586
127,30.267999649,23.3774585724
128,30.0259990692,23.4810161591
129,29.4629993439,23.5751628876
130,26.2430000305,23.6787204742
131,25.5990009308,23.7728633881
132,26.6459999084,23.8764247894
133,27.2889995575,23.9705677032
134,26.4039993286,24.0741176605
135,27.1280002594,24.1776256561
136,28.5769996643,24.2717170715
137,28.4969997406,24.3752212524
138,28.8190002441,24.4693183899
139,28.8990001678,24.5728206635
140,28.9799995422,24.6669178009
141,27.8530006409,24.7704200745
142,27.3700008392,24.8645153046
143,26.5650005341,24.9680194855
144,25.6800003052,25.0621204376
145,24.311000824,25.1656303406
146,23.263999939,25.2598285675
147,23.263999939,25.3635005951
148,21.8159999847,25.4577159882
149,20.4470005035,25.5614452362
150,18.9979991913,25.65583992
151,20.6879997253,25.7596797943
152,20.6879997253,25.8540802002
153,21.0100002289,25.9579200745
154,20.9300003052,16.7360668182
155,19.8829994202,16.8367042542
156,20.0450000763,16.9280738831
157,19.1590003967,17.0288162231
158,19.3999996185,17.1204223633
159,18.5149993896,17.2211875916
160,19.4810009003,17.3128700256
161,18.9169998169,17.414264679
162,19.1590003967,17.5064086914
163,18.8369998932,17.6077690125
164,18.3540000916,17.7002258301
165,17.8710002899,17.8022346497
166,18.2740001678,17.8953647614
167,18.8369998932,17.9978885651
168,17.3880004883,18.0912628174
169,16.7439994812,18.1944351196
170,17.0659999847,18.2882213593
171,16.986000061,18.3914299011
172,16.6630001068,18.4853363037
173,16.1809997559,18.5886325836
174,16.8239994049,18.6919326782
175,16.3409996033,18.7859039307
176,17.2269992828,18.8894958496
177,16.6630001068,18.9836730957
178,17.7099990845,19.0872116089
179,17.5489997864,19.1813430786
180,18.7569999695,19.2849140167
181,19.2399997711,19.3790130615
182,20.0450000763,19.4825649261
183,20.125,19.576757431
184,20.2859992981,19.6803684235
185,20.6079998016,19.7745571136
186,23.5869998932,19.8781681061
187,26.6459999084,19.9724025726
188,27.2889995575,20.0760631561
189,28.658000946,20.1703090668
190,29.1410007477,20.273973465
191,29.7049999237,20.3684463501
192,30.107000351,20.4725151062
193,30.5900001526,20.5765857697
194,30.4290008545,20.6711902618
195,31.313999176,20.7752399445
196,32.2000007629,20.8698062897
197,31.7980003357,20.9737434387
198,33.4879989624,21.0682086945
199,33.3269996643,21.1721763611
200,33.1660003662,21.2668132782
201,31.5559997559,21.3708076477
202,25.2770004272,21.4652690887
203,22.5400009155,21.5689945221
204,22.6210002899,21.663274765
205,23.4249992371,21.7669811249
206,23.0230007172,21.8612213135
207,25.1959991455,21.9648151398
208,26.4039993286,22.0589923859
209,28.1749992371,22.1625919342
