,true_data,pre_data
0,33.3269996643,26.8402385712
1,34.2929992676,27.0835781097
2,33.6489982605,27.3045482635
3,34.6150016785,27.5473403931
4,35.2589988708,27.7672634125
5,36.547000885,28.0079803467
6,36.9500007629,28.2255306244
7,37.8349990845,28.4542369843
8,37.6739997864,28.5574054718
9,34.7760009766,28.5744400024
10,27.2889995575,28.5730247498
11,25.4379997253,28.5686454773
12,25.3579998016,28.561422348
13,25.5990009308,28.5523281097
14,28.0939998627,28.5437088013
15,28.9799995422,28.5341281891
16,31.0729999542,28.5251922607
17,30.5900001526,28.5133399963
18,32.0390014648,28.5024547577
19,31.2339992523,28.4900455475
20,31.6359996796,28.4772701263
21,32.4410018921,28.4654750824
22,30.9120006561,28.4524936676
23,30.3479995728,28.4405765533
24,31.5559997559,28.4274597168
25,31.4759998322,28.4155330658
26,32.2000007629,28.4024124146
27,31.5559997559,28.390417099
28,32.361000061,28.3771114349
29,32.9239997864,28.364988327
30,33.2459983826,28.3516521454
31,32.763999939,28.3395252228
32,32.1189994812,28.3261814117
33,31.716999054,28.3140563965
34,27.6919994354,28.3007144928
35,25.517999649,28.2885913849
36,25.7600002289,28.2752780914
37,27.0480003357,28.2631702423
38,27.2089996338,28.2498435974
39,27.6919994354,28.2364788055
40,28.5769996643,28.2243080139
41,28.658000946,28.2109165192
42,29.3819999695,28.1987457275
43,29.8649997711,28.1853656769
44,29.8649997711,28.1732006073
45,28.5769996643,28.1598014832
46,28.1749992371,28.1475696564
47,27.3700008392,28.1341190338
48,26.8059997559,28.1218891144
49,25.0349998474,28.1084327698
50,24.7129993439,28.0962047577
51,23.5869998932,28.0827484131
52,23.0230007172,28.070520401
53,21.6539993286,28.0570678711
54,19.5620002747,28.0448455811
55,22.1369991302,28.0313930511
56,21.4930000305,28.0190906525
57,22.7810001373,28.0055160522
58,22.6210002899,18.5511054993
59,22.7810001373,18.791185379
60,22.4589996338,19.0085468292
61,20.2049999237,19.2469997406
62,20.4470005035,19.4633769989
63,19.8829994202,19.7009143829
64,20.125,19.9164409637
65,19.8829994202,20.1494483948
66,19.6420001984,20.3611507416
67,18.9169998169,20.5940265656
68,19.3199996948,20.8048210144
69,20.125,21.0353183746
70,18.6760005951,21.2442531586
71,19.3199996948,21.4741039276
72,18.5149993896,21.6830120087
73,17.7910003662,21.9127635956
74,17.2269992828,22.1216373444
75,17.4689998627,22.3513793945
76,17.0659999847,22.5602874756
77,16.6630001068,22.7901916504
78,15.6979999542,23.020111084
79,15.2950000763,23.2291297913
80,15.5360002518,23.459104538
81,15.6169996262,23.6681213379
82,16.422000885,23.8979873657
83,17.3880004883,24.1069431305
84,17.6289997101,24.3367099762
85,18.7569999695,24.5455951691
86,20.0450000763,24.7753791809
87,21.3330001831,24.9842700958
88,21.5739994049,25.2140522003
89,22.218000412,25.4229450226
90,25.2770004272,25.6524353027
91,28.3360004425,25.8589572906
92,30.6700000763,26.085559845
93,31.7980003357,26.2899494171
94,32.361000061,26.5146160126
95,32.84400177,26.7188625336
96,32.6030006409,26.9428443909
97,32.6030006409,27.1659832001
98,32.9239997864,27.3682365417
99,34.0509986877,27.5902576447
100,34.3740005493,27.785194397
101,33.6489982605,27.9758453369
102,35.1790008545,28.0461540222
103,36.063999176,28.0401382446
104,35.7420005798,28.0324611664
105,33.8100013733,28.0240459442
106,26.5650005341,28.0164222717
107,24.4720001221,28.0073738098
108,24.1499996185,27.9982852936
109,24.875,27.9882621765
110,26.0820007324,27.9792366028
111,28.1749992371,27.9693126678
112,28.9799995422,27.9598197937
113,30.3479995728,27.949256897
114,30.9930000305,27.939119339
115,30.9120006561,27.9277248383
116,31.0729999542,27.916311264
117,29.8649997711,27.9059562683
118,30.4290008545,27.8944644928
119,30.5100002289,27.8839588165
120,31.0729999542,27.8723583221
121,30.5100002289,27.8615837097
122,32.1189994812,27.8495807648
123,31.2339992523,27.8382434845
124,30.9120006561,27.8255786896
125,30.9120006561,27.8140583038
126,32.0390014648,27.8013153076
127,30.267999649,27.7897281647
128,30.0259990692,27.7757282257
129,29.4629993439,27.762342453
130,26.2430000305,27.7477321625
131,25.5990009308,27.7344532013
132,26.6459999084,27.7198429108
133,27.2889995575,27.7065601349
134,26.4039993286,27.6919498444
