,true_data,pre_data
0,33.3269996643,26.2672119141
1,34.2929992676,26.4626712799
2,33.6489982605,26.6400432587
3,34.6150016785,26.8344802856
4,35.2589988708,27.0105743408
5,36.547000885,27.2026863098
6,36.9500007629,27.3746986389
7,37.8349990845,27.5560150146
8,37.6739997864,27.6422996521
9,34.7760009766,27.7026672363
10,27.2889995575,27.740146637
11,25.4379997253,27.776052475
12,25.3579998016,27.8069534302
13,25.5990009308,27.8392944336
14,28.0939998627,27.8665103912
15,28.9799995422,27.8962287903
16,31.0729999542,27.9229621887
17,30.5900001526,27.9523696899
18,32.0390014648,27.979101181
19,31.2339992523,28.008398056
20,31.6359996796,28.0362129211
21,32.4410018921,28.0614738464
22,30.9120006561,28.0890293121
23,30.3479995728,28.1135807037
24,31.5559997559,28.140542984
25,31.4759998322,28.1650619507
26,32.2000007629,28.1920280457
27,31.5559997559,28.2165317535
28,32.361000061,28.2434902191
29,32.9239997864,28.267988205
30,33.2459983826,28.2949237823
31,32.763999939,28.3193893433
32,32.1189994812,28.3462982178
33,31.716999054,28.370759964
34,27.6919994354,28.3976726532
35,25.517999649,28.4221343994
36,25.7600002289,28.4490432739
37,27.0480003357,28.473526001
38,27.2089996338,28.5004577637
39,27.6919994354,28.5273742676
40,28.5769996643,28.5518302917
41,28.658000946,28.5787353516
42,29.3819999695,28.6031913757
43,29.8649997711,28.6300888062
44,29.8649997711,28.654499054
45,28.5769996643,28.681350708
46,28.1749992371,28.7057609558
47,27.3700008392,28.7326145172
48,26.8059997559,28.7570285797
49,25.0349998474,28.7838802338
50,24.7129993439,28.8082866669
51,23.5869998932,28.8351173401
52,23.0230007172,28.859413147
53,21.6539993286,28.8861465454
54,19.5620002747,28.9104480743
55,22.1369991302,28.9371795654
56,21.4930000305,28.9614810944
57,22.7810001373,28.9882202148
58,22.6210002899,19.4498462677
59,22.7810001373,19.6422119141
60,22.4589996338,19.8168048859
61,20.2049999237,20.0086326599
62,20.4470005035,20.1828289032
63,19.8829994202,20.3740215302
64,20.125,20.5472679138
65,19.8829994202,20.7367305756
66,19.6420001984,20.9082641602
67,18.9169998169,21.0968608856
68,19.3199996948,21.2680549622
69,20.125,21.4549674988
70,18.6760005951,21.6243972778
71,19.3199996948,21.8108348846
72,18.5149993896,21.9803314209
73,17.7910003662,22.1667633057
74,17.2269992828,22.3363246918
75,17.4689998627,22.5228424072
76,17.0659999847,22.6924285889
77,16.6630001068,22.8790149689
78,15.6979999542,23.0656394958
79,15.2950000763,23.2352981567
80,15.5360002518,23.4219226837
81,15.6169996262,23.5915641785
82,16.422000885,23.7776145935
83,17.3880004883,23.9459400177
84,17.6289997101,24.1310710907
85,18.7569999695,24.2993469238
86,20.0450000763,24.484457016
87,21.3330001831,24.6527366638
88,21.5739994049,24.8365440369
89,22.218000412,25.0026817322
90,25.2770004272,25.1853904724
91,28.3360004425,25.3513946533
92,30.6700000763,25.5339927673
93,31.7980003357,25.6998062134
94,32.361000061,25.8817367554
95,32.84400177,26.0469360352
96,32.6030006409,26.228263855
97,32.6030006409,26.4083957672
98,32.9239997864,26.5697536469
99,34.0509986877,26.7407341003
100,34.3740005493,26.8859329224
101,33.6489982605,27.0188465118
102,35.1790008545,27.0864849091
103,36.063999176,27.1198883057
104,35.7420005798,27.1468391418
105,33.8100013733,27.1765518188
106,26.5650005341,27.2035675049
107,24.4720001221,27.2330818176
108,24.1499996185,27.2593955994
109,24.875,27.2882080078
110,26.0820007324,27.314201355
111,28.1749992371,27.3428077698
112,28.9799995422,27.3688106537
113,30.3479995728,27.3973579407
114,30.9930000305,27.4232959747
115,30.9120006561,27.4519290924
116,31.0729999542,27.4805679321
117,29.8649997711,27.5062503815
118,30.4290008545,27.5342826843
119,30.5100002289,27.559753418
120,31.0729999542,27.5876541138
121,30.5100002289,27.6130256653
122,32.1189994812,27.6409225464
123,31.2339992523,27.6662769318
124,30.9120006561,27.6941719055
125,30.9120006561,27.7194328308
126,32.0390014648,27.7471351624
127,30.267999649,27.7722625732
128,30.0259990692,27.7998981476
129,29.4629993439,27.8251533508
130,26.2430000305,27.8530693054
131,25.5990009308,27.8784427643
132,26.6459999084,27.9062004089
133,27.2889995575,27.9311790466
134,26.4039993286,27.9586524963
135,27.1280002594,27.9861602783
136,28.5769996643,28.0111179352
137,28.4969997406,28.0384426117
138,28.8190002441,28.0629844666
139,28.8990001678,28.0899295807
140,28.9799995422,28.1144065857
141,27.8530006409,28.141242981
142,27.3700008392,28.165599823
