,true_data,pre_data
0,33.3269996643,25.8167762756
1,34.2929992676,25.9891300201
2,33.6489982605,26.1456413269
3,34.6150016785,26.3169059753
4,35.2589988708,26.4717922211
5,36.547000885,26.6416568756
6,36.9500007629,26.7937431335
7,37.8349990845,26.9528064728
8,37.6739997864,27.0508861542
9,34.7760009766,27.1338500977
10,27.2889995575,27.1920681
11,25.4379997253,27.2484016418
12,25.3579998016,27.2968769073
13,25.5990009308,27.3484630585
14,28.0939998627,27.3941822052
15,28.9799995422,27.4424381256
16,31.0729999542,27.4860343933
17,30.5900001526,27.533864975
18,32.0390014648,27.5764007568
19,31.2339992523,27.6229400635
20,31.6359996796,27.6694564819
21,32.4410018921,27.7117042542
22,30.9120006561,27.7581005096
23,30.3479995728,27.8001976013
24,31.5559997559,27.8463478088
25,31.4759998322,27.8882789612
26,32.2000007629,27.9340877533
27,31.5559997559,27.9755744934
28,32.361000061,28.0211219788
29,32.9239997864,28.0625286102
30,33.2459983826,28.1080780029
31,32.763999939,28.1494846344
32,32.1189994812,28.1950321198
33,31.716999054,28.2364368439
34,27.6919994354,28.2819576263
35,25.517999649,28.3233394623
36,25.7600002289,28.3688621521
37,27.0480003357,28.4102668762
38,27.2089996338,28.4558067322
39,27.6919994354,28.5013523102
40,28.5769996643,28.5427379608
41,28.658000946,28.5882568359
42,29.3819999695,28.6296310425
43,29.8649997711,28.6751594543
44,29.8649997711,28.7165050507
45,28.5769996643,28.7619762421
46,28.1749992371,28.803314209
47,27.3700008392,28.8487815857
48,26.8059997559,28.8901195526
49,25.0349998474,28.9355926514
50,24.7129993439,28.9769287109
51,23.5869998932,29.0223960876
52,23.0230007172,29.0637493134
53,21.6539993286,29.1092300415
54,19.5620002747,29.1505851746
55,22.1369991302,29.1960754395
56,21.4930000305,29.2374267578
57,22.7810001373,29.2829170227
58,22.6210002899,19.9126396179
59,22.7810001373,20.0821800232
60,22.4589996338,20.2363071442
61,20.2049999237,20.4052028656
62,20.4470005035,20.5586776733
63,19.8829994202,20.727394104
64,20.125,20.8793239594
65,19.8829994202,21.0464992523
66,19.6420001984,21.198474884
67,18.9169998169,21.3651695251
68,19.3199996948,21.5146102905
69,20.125,21.6789932251
70,18.6760005951,21.8285293579
71,19.3199996948,21.9929904938
72,18.5149993896,22.1425189972
73,17.7910003662,22.3070087433
74,17.2269992828,22.4565448761
75,17.4689998627,22.6210327148
76,17.0659999847,22.7706222534
77,16.6630001068,22.9351882935
78,15.6979999542,23.0997810364
79,15.2950000763,23.249414444
80,15.5360002518,23.4140052795
81,15.6169996262,23.5635662079
82,16.422000885,23.7279853821
83,17.3880004883,23.877456665
84,17.6289997101,24.0417022705
85,18.7569999695,24.1909542084
86,20.0450000763,24.355047226
87,21.3330001831,24.5029563904
88,21.5739994049,24.6653442383
89,22.218000412,24.8129615784
90,25.2770004272,24.9753551483
91,28.3360004425,25.1229915619
92,30.6700000763,25.2849521637
93,31.7980003357,25.4320602417
94,32.361000061,25.5937976837
95,32.84400177,25.738822937
96,32.6030006409,25.8978176117
97,32.6030006409,26.0524024963
98,32.9239997864,26.1866645813
99,34.0509986877,26.330537796
100,34.3740005493,26.4476165771
101,33.6489982605,26.5629901886
102,35.1790008545,26.6189155579
103,36.063999176,26.6695289612
104,35.7420005798,26.7140235901
105,33.8100013733,26.7620773315
106,26.5650005341,26.805141449
107,24.4720001221,26.8523864746
108,24.1499996185,26.8950157166
109,24.875,26.9418430328
110,26.0820007324,26.9844284058
111,28.1749992371,27.0312290192
112,28.9799995422,27.0735435486
113,30.3479995728,27.120010376
114,30.9930000305,27.1622695923
115,30.9120006561,27.2088470459
116,31.0729999542,27.2554264069
117,29.8649997711,27.2976264954
118,30.4290008545,27.3439559937
119,30.5100002289,27.386051178
120,31.0729999542,27.4323596954
