,true_data,pre_data
0,33.3269996643,26.306930542
1,34.2929992676,26.4265708923
2,33.6489982605,26.5353431702
3,34.6150016785,26.6550064087
4,35.2589988708,26.7638435364
5,36.547000885,26.8836135864
6,36.9500007629,26.992515564
7,37.8349990845,27.1123199463
8,37.6739997864,27.2213020325
9,34.7760009766,27.3411903381
10,27.2889995575,27.4502105713
11,25.4379997253,27.5701255798
12,25.3579998016,27.6791419983
13,25.5990009308,27.7990760803
14,28.0939998627,27.9081001282
15,28.9799995422,28.0280380249
16,31.0729999542,28.1370620728
17,30.5900001526,28.2570495605
18,32.0390014648,28.3661346436
19,31.2339992523,28.4861373901
20,31.6359996796,28.6062011719
21,32.4410018921,28.7153587341
22,30.9120006561,28.8354492188
23,30.3479995728,28.9446258545
24,31.5559997559,29.0647277832
25,31.4759998322,29.1739082336
26,32.2000007629,29.2940406799
27,31.5559997559,29.4032783508
28,32.361000061,29.523475647
29,32.9239997864,29.6327629089
30,33.2459983826,29.7529754639
31,32.763999939,29.8622779846
32,32.1189994812,29.9824752808
33,31.716999054,30.0917358398
34,27.6919994354,30.2119178772
35,25.517999649,30.3211784363
36,25.7600002289,30.4414367676
37,27.0480003357,30.5508232117
38,27.2089996338,30.6711540222
39,27.6919994354,30.7914848328
40,28.5769996643,30.9008674622
41,28.658000946,31.021194458
42,29.3819999695,31.1305541992
43,29.8649997711,31.2508583069
44,29.8649997711,31.3602333069
45,28.5769996643,31.4805526733
46,28.1749992371,31.5899009705
47,27.3700008392,31.7101821899
48,26.8059997559,31.8195228577
49,25.0349998474,31.9398002625
50,24.7129993439,32.0491294861
51,23.5869998932,32.1693725586
52,23.0230007172,32.278678894
53,21.6539993286,32.3989067078
54,19.5620002747,32.5082092285
55,22.1369991302,32.6284370422
56,21.4930000305,32.7377624512
57,22.7810001373,32.8581085205
58,22.6210002899,21.8764228821
59,22.7810001373,21.9962463379
60,22.4589996338,22.1052017212
61,20.2049999237,22.2247810364
62,20.4470005035,22.3334274292
63,19.8829994202,22.4528846741
64,20.125,22.5615386963
65,19.8829994202,22.6811141968
66,19.6420001984,22.7900085449
67,18.9169998169,22.9100151062
68,19.3199996948,23.0189590454
69,20.125,23.1387901306
70,18.6760005951,23.2477111816
71,19.3199996948,23.3675308228
72,18.5149993896,23.4765777588
73,17.7910003662,23.5965499878
74,17.2269992828,23.7056007385
75,17.4689998627,23.825553894
76,17.0659999847,23.9345626831
77,16.6630001068,24.0545310974
78,15.6979999542,24.174495697
79,15.2950000763,24.2835121155
80,15.5360002518,24.4034156799
81,15.6169996262,24.5126228333
82,16.422000885,24.6327285767
83,17.3880004883,24.7419013977
84,17.6289997101,24.8619766235
85,18.7569999695,24.971118927
86,20.0450000763,25.0912322998
87,21.3330001831,25.2004890442
88,21.5739994049,25.3206748962
89,22.218000412,25.4299430847
90,25.2770004272,25.5501403809
91,28.3360004425,25.6592826843
92,30.6700000763,25.7793235779
93,31.7980003357,25.8884887695
94,32.361000061,26.0086402893
95,32.84400177,26.1179351807
96,32.6030006409,26.2380599976
97,32.6030006409,26.3581237793
98,32.9239997864,26.4672775269
99,34.0509986877,26.587272644
100,34.3740005493,26.6962966919
101,33.6489982605,26.8162078857
102,35.1790008545,26.9252357483
103,36.063999176,27.0453872681
104,35.7420005798,27.1545944214
105,33.8100013733,27.2746734619
106,26.5650005341,27.3838310242
107,24.4720001221,27.5040206909
108,24.1499996185,27.6133041382
109,24.875,27.7334251404
110,26.0820007324,27.8425979614
111,28.1749992371,27.962688446
112,28.9799995422,28.0718536377
113,30.3479995728,28.1919403076
114,30.9930000305,28.3010902405
115,30.9120006561,28.4211540222
116,31.0729999542,28.5412139893
117,29.8649997711,28.6503562927
118,30.4290008545,28.7703933716
119,30.5100002289,28.8794708252
120,31.0729999542,28.999458313
121,30.5100002289,29.1085357666
122,32.1189994812,29.2285575867
123,31.2339992523,29.3377075195
124,30.9120006561,29.4577789307
125,30.9120006561,29.5669403076
126,32.0390014648,29.6870155334
127,30.267999649,29.7961807251
128,30.0259990692,29.9162559509
129,29.4629993439,30.0254173279
130,26.2430000305,30.1454963684
131,25.5990009308,30.2546920776
132,26.6459999084,30.3748130798
133,27.2889995575,30.4840126038
134,26.4039993286,30.60414505
135,27.1280002594,30.7242355347
136,28.5769996643,30.8334121704
137,28.4969997406,30.953502655
138,28.8190002441,31.0626792908
139,28.8990001678,31.1827659607
140,28.9799995422,31.2919464111
141,27.8530006409,31.4120407104
142,27.3700008392,31.5212249756
143,26.5650005341,31.6413192749
144,25.6800003052,31.7504997253
145,24.311000824,31.8705940247
146,23.263999939,31.9797706604
147,23.263999939,32.0998764038
148,21.8159999847,32.2090568542
149,20.4470005035,32.3291511536
150,18.9979991913,32.4383277893
