,true_data,pre_data
0,33.3269996643,26.5251216888
1,34.2929992676,26.7406539917
2,33.6489982605,26.9362735748
3,34.6150016785,27.1511650085
4,35.2589988708,27.3460655212
5,36.547000885,27.5588512421
6,36.9500007629,27.7495594025
7,37.8349990845,27.9499568939
8,37.6739997864,28.0356464386
9,34.7760009766,28.0796413422
10,27.2889995575,28.1004123688
11,25.4379997253,28.1214160919
12,25.3579998016,28.1382884979
13,25.5990009308,28.1535415649
14,28.0939998627,28.1666088104
15,28.9799995422,28.1805706024
16,31.0729999542,28.1930961609
17,30.5900001526,28.2068119049
18,32.0390014648,28.2184391022
19,31.2339992523,28.2303409576
20,31.6359996796,28.2420101166
21,32.4410018921,28.2524147034
22,30.9120006561,28.2635345459
23,30.3479995728,28.2734050751
24,31.5559997559,28.2842617035
25,31.4759998322,28.2941303253
26,32.2000007629,28.3049869537
27,31.5559997559,28.314863205
28,32.361000061,28.325717926
29,32.9239997864,28.3355770111
30,33.2459983826,28.3463973999
31,32.763999939,28.3562259674
32,32.1189994812,28.3670406342
33,31.716999054,28.376865387
34,27.6919994354,28.3876647949
35,25.517999649,28.397480011
36,25.7600002289,28.4083023071
37,27.0480003357,28.4181365967
38,27.2089996338,28.4289569855
39,27.6919994354,28.4397640228
40,28.5769996643,28.4494438171
41,28.658000946,28.4600868225
42,29.3819999695,28.4697704315
43,29.8649997711,28.4804267883
44,29.8649997711,28.4900894165
45,28.5769996643,28.5006771088
46,28.1749992371,28.51030159
47,27.3700008392,28.5208835602
48,26.8059997559,28.5305099487
49,25.0349998474,28.5410957336
50,24.7129993439,28.5507183075
51,23.5869998932,28.5613079071
52,23.0230007172,28.570930481
53,21.6539993286,28.5815181732
54,19.5620002747,28.5911560059
55,22.1369991302,28.6017608643
56,21.4930000305,28.6114063263
57,22.7810001373,28.6220092773
58,22.6210002899,19.1973361969
59,22.7810001373,19.4101047516
60,22.4589996338,19.6031017303
61,20.2049999237,19.814622879
62,20.4470005035,20.0061912537
63,19.8829994202,20.2167320251
64,20.125,20.4081897736
65,19.8829994202,20.6164455414
66,19.6420001984,20.8047657013
67,18.9169998169,21.011920929
68,19.3199996948,21.2002449036
69,20.125,21.4063720703
70,18.6760005951,21.5923671722
71,19.3199996948,21.7968654633
72,18.5149993896,21.9828281403
