,true_data,pre_data
0,33.3269996643,25.8771190643
1,34.2929992676,25.9935302734
2,33.6489982605,26.0992126465
3,34.6150016785,26.2154483795
4,35.2589988708,26.3211174011
5,36.547000885,26.4373855591
6,36.9500007629,26.5431060791
7,37.8349990845,26.6593055725
8,37.6739997864,26.7647151947
9,34.7760009766,26.8805923462
10,27.2889995575,26.9859352112
11,25.4379997253,27.1018104553
12,25.3579998016,27.2071609497
13,25.5990009308,27.3230285645
14,28.0939998627,27.4283409119
15,28.9799995422,27.5441837311
16,31.0729999542,27.6494979858
17,30.5900001526,27.7653427124
18,32.0390014648,27.8706550598
19,31.2339992523,27.9865036011
20,31.6359996796,28.1024398804
21,32.4410018921,28.2078342438
22,30.9120006561,28.32371521
23,30.3479995728,28.4290332794
24,31.5559997559,28.5448856354
25,31.4759998322,28.6502037048
26,32.2000007629,28.7660522461
27,31.5559997559,28.8713684082
28,32.361000061,28.9872169495
29,32.9239997864,29.0925369263
30,33.2459983826,29.2083854675
31,32.763999939,29.3137054443
32,32.1189994812,29.4295597076
33,31.716999054,29.5348892212
34,27.6919994354,29.6507587433
35,25.517999649,29.7560958862
36,25.7600002289,29.8719749451
37,27.0480003357,29.9773159027
38,27.2089996338,30.0931568146
39,27.6919994354,30.2089614868
40,28.5769996643,30.3142089844
41,28.658000946,30.4299659729
42,29.3819999695,30.5351829529
43,29.8649997711,30.6509227753
44,29.8649997711,30.7561416626
45,28.5769996643,30.871887207
46,28.1749992371,30.977104187
47,27.3700008392,31.0928459167
48,26.8059997559,31.1980667114
49,25.0349998474,31.3138027191
50,24.7129993439,31.4190139771
51,23.5869998932,31.5347518921
52,23.0230007172,31.6399688721
53,21.6539993286,31.7557487488
54,19.5620002747,31.8610916138
55,22.1369991302,31.97697258
56,21.4930000305,32.0823364258
57,22.7810001373,32.1982345581
58,22.6210002899,21.4869880676
59,22.7810001373,21.6032714844
60,22.4589996338,21.708902359
61,20.2049999237,21.8248844147
62,20.4470005035,21.9303016663
63,19.8829994202,22.0463104248
64,20.125,22.1518630981
65,19.8829994202,22.267993927
66,19.6420001984,22.3735618591
67,18.9169998169,22.4896812439
68,19.3199996948,22.5952033997
69,20.125,22.711265564
70,18.6760005951,22.8167762756
71,19.3199996948,22.9327697754
72,18.5149993896,23.0381813049
73,17.7910003662,23.1541175842
74,17.2269992828,23.2596149445
75,17.4689998627,23.3756275177
76,17.0659999847,23.4811782837
