,true_data,pre_data
0,33.3269996643,33.3297996521
1,34.2929992676,33.1813659668
2,33.6489982605,33.3586845398
3,34.6150016785,33.1833190918
4,35.2589988708,33.7850761414
5,36.547000885,33.9709091187
6,36.9500007629,33.8950805664
7,37.8349990845,34.3700523376
8,37.6739997864,34.452255249
9,34.7760009766,33.2954292297
10,27.2889995575,25.6493721008
11,25.4379997253,23.2512302399
12,25.3579998016,23.507768631
13,25.5990009308,23.7343406677
14,28.0939998627,24.5474700928
15,28.9799995422,26.0529441833
16,31.0729999542,26.7041149139
17,30.5900001526,29.470293045
18,32.0390014648,30.4202976227
19,31.2339992523,31.095331192
20,31.6359996796,31.3668327332
21,32.4410018921,31.1233863831
22,30.9120006561,30.6340770721
23,30.3479995728,30.7746429443
24,31.5559997559,31.0659618378
25,31.4759998322,31.2077045441
26,32.2000007629,31.1556854248
27,31.5559997559,31.0780220032
28,32.361000061,31.0364704132
29,32.9239997864,30.9489154816
30,33.2459983826,30.8122329712
31,32.763999939,30.5744953156
32,32.1189994812,30.0211181641
33,31.716999054,28.8563251495
34,27.6919994354,27.4945774078
35,25.517999649,26.8065319061
36,25.7600002289,26.9577522278
37,27.0480003357,26.7452468872
38,27.2089996338,27.3935909271
39,27.6919994354,28.0934047699
40,28.5769996643,27.0954685211
41,28.658000946,28.3432846069
42,29.3819999695,28.0819091797
43,29.8649997711,28.1854381561
44,29.8649997711,26.8923969269
45,28.5769996643,27.2179317474
46,28.1749992371,25.4953517914
47,27.3700008392,24.9391460419
48,26.8059997559,24.0334415436
49,25.0349998474,23.0962848663
50,24.7129993439,21.9390926361
51,23.5869998932,20.5659732819
52,23.0230007172,19.3880176544
53,21.6539993286,18.817281723
54,19.5620002747,18.76521492
55,22.1369991302,19.3522834778
56,21.4930000305,20.017375946
57,22.7810001373,20.1623592377
58,22.6210002899,21.4229869843
59,22.7810001373,20.8436470032
60,22.4589996338,20.7500648499
61,20.2049999237,19.0949077606
62,20.4470005035,20.4877090454
63,19.8829994202,20.7146930695
64,20.125,19.1532993317
65,19.8829994202,19.6400661469
66,19.6420001984,20.0991039276
67,18.9169998169,20.2219867706
68,19.3199996948,19.9134864807
69,20.125,19.7847118378
70,18.6760005951,19.2933425903
71,19.3199996948,18.2852935791
72,18.5149993896,17.7528324127
73,17.7910003662,17.3808116913
74,17.2269992828,16.8535385132
75,17.4689998627,16.9242801666
76,17.0659999847,16.5837516785
77,16.6630001068,16.5197944641
78,15.6979999542,16.2744464874
79,15.2950000763,16.2810268402
80,15.5360002518,15.8438282013
81,15.6169996262,15.8867549896
82,16.422000885,17.006734848
83,17.3880004883,17.4005374908
84,17.6289997101,18.2082958221
85,18.7569999695,19.0824203491
86,20.0450000763,19.8726863861
87,21.3330001831,21.2686405182
88,21.5739994049,22.358291626
89,22.218000412,23.9762134552
90,25.2770004272,26.9056873322
91,28.3360004425,29.9393939972
92,30.6700000763,32.2109718323
93,31.7980003357,32.37940979
94,32.361000061,33.6552581787
95,32.84400177,34.1653327942
96,32.6030006409,34.527759552
97,32.6030006409,33.8425827026
98,32.9239997864,34.6607322693
99,34.0509986877,34.2528419495
100,34.3740005493,34.519733429
101,33.6489982605,35.0605659485
102,35.1790008545,35.5138092041
103,36.063999176,36.0196800232
104,35.7420005798,36.1377906799
105,33.8100013733,33.9681053162
106,26.5650005341,27.7876720428
107,24.4720001221,25.2688694
108,24.1499996185,25.5484027863
109,24.875,26.0125484467
110,26.0820007324,26.5636329651
111,28.1749992371,29.639831543
112,28.9799995422,30.5845623016
113,30.3479995728,31.6528263092
114,30.9930000305,32.7974510193
115,30.9120006561,32.2285461426
116,31.0729999542,31.5286006927
117,29.8649997711,32.0288772583
118,30.4290008545,32.1891899109
119,30.5100002289,33.030544281
120,31.0729999542,30.9032211304
121,30.5100002289,32.1090927124
122,32.1189994812,31.9742488861
123,31.2339992523,31.9328022003
124,30.9120006561,32.2617340088
125,30.9120006561,32.4958877563
126,32.0390014648,32.6205787659
127,30.267999649,32.3025856018
128,30.0259990692,31.188829422
129,29.4629993439,29.0231494904
130,26.2430000305,28.224313736
131,25.5990009308,28.4389839172
132,26.6459999084,28.6388988495
133,27.2889995575,28.4168186188
134,26.4039993286,28.5144901276
135,27.1280002594,29.3657302856
136,28.5769996643,29.6758670807
137,28.4969997406,29.5287265778
138,28.8190002441,29.3951454163
139,28.8990001678,29.2706718445
140,28.9799995422,29.0222988129
141,27.8530006409,28.4756679535
142,27.3700008392,27.4250679016
143,26.5650005341,26.1670188904
144,25.6800003052,25.150018692
145,24.311000824,24.1243686676
146,23.263999939,23.0297889709
147,23.263999939,21.7349452972
148,21.8159999847,20.4278583527
149,20.4470005035,20.2052288055
150,18.9979991913,21.1729793549
151,20.6879997253,21.1079273224
152,20.6879997253,21.464548111
153,21.0100002289,21.1828231812
154,20.9300003052,21.4599838257
155,19.8829994202,22.0852165222
156,20.0450000763,22.2644672394
157,19.1590003967,21.1199245453
158,19.3999996185,22.0696372986
159,18.5149993896,21.247718811
160,19.4810009003,21.7074985504
161,18.9169998169,21.5396327972
162,19.1590003967,20.7009067535
163,18.8369998932,21.2786998749
164,18.3540000916,20.5017719269
165,17.8710002899,20.7183914185
166,18.2740001678,20.0080013275
167,18.8369998932,19.7864398956
168,17.3880004883,19.4566116333
169,16.7439994812,18.7486743927
170,17.0659999847,18.5443878174
171,16.986000061,17.818365097
172,16.6630001068,18.0100059509
173,16.1809997559,17.5055446625
174,16.8239994049,17.7310886383
175,16.3409996033,17.5166568756
176,17.2269992828,17.5842227936
177,16.6630001068,17.5983772278
178,17.7099990845,17.8537464142
179,17.5489997864,18.1584091187
180,18.7569999695,18.7086219788
181,19.2399997711,19.5948238373
182,20.0450000763,20.4782390594
183,20.125,20.9367351532
184,20.2859992981,21.9350662231
185,20.6079998016,23.4001159668
186,23.5869998932,26.4082965851
187,26.6459999084,30.5162582397
188,27.2889995575,32.5311355591
189,28.658000946,33.2737998962
190,29.1410007477,33.9432563782
191,29.7049999237,34.5538444519
192,30.107000351,34.7964324951
193,30.5900001526,34.7640647888
194,30.4290008545,35.1816444397
195,31.313999176,35.1594619751
196,32.2000007629,35.5039176941
197,31.7980003357,36.3072471619
198,33.4879989624,36.1353034973
199,33.3269996643,37.0341072083
200,33.1660003662,31.6574668884
