,true_data,pre_data
0,33.3269996643,32.6095314026
1,34.2929992676,34.3705787659
2,33.6489982605,34.5568580627
3,34.6150016785,35.1367607117
4,35.2589988708,35.1787109375
5,36.547000885,35.7582015991
6,36.9500007629,36.1714859009
7,37.8349990845,36.53465271
8,37.6739997864,36.147354126
9,34.7760009766,32.8692741394
10,27.2889995575,27.4833774567
11,25.4379997253,25.3050346375
12,25.3579998016,25.316116333
13,25.5990009308,25.489780426
14,28.0939998627,26.5708599091
15,28.9799995422,28.2686004639
16,31.0729999542,29.9177703857
17,30.5900001526,31.0069618225
18,32.0390014648,31.6205177307
19,31.2339992523,31.8623008728
20,31.6359996796,31.8931751251
21,32.4410018921,31.8072471619
22,30.9120006561,31.7870330811
23,30.3479995728,31.8144168854
24,31.5559997559,31.8865737915
25,31.4759998322,31.9734382629
26,32.2000007629,32.0727005005
27,31.5559997559,32.1888809204
28,32.361000061,32.3348083496
29,32.9239997864,32.5020103455
30,33.2459983826,32.6641693115
31,32.763999939,32.7503852844
32,32.1189994812,32.641494751
33,31.716999054,32.1510734558
34,27.6919994354,31.1315956116
35,25.517999649,29.7675533295
36,25.7600002289,28.7692451477
37,27.0480003357,28.4697494507
38,27.2089996338,28.4246177673
39,27.6919994354,28.4673500061
40,28.5769996643,28.6903915405
41,28.658000946,29.2990837097
42,29.3819999695,29.0773925781
43,29.8649997711,29.0017471313
44,29.8649997711,29.1428432465
45,28.5769996643,28.9889583588
46,28.1749992371,28.4075508118
47,27.3700008392,27.5004081726
48,26.8059997559,26.2696533203
49,25.0349998474,25.4614562988
50,24.7129993439,24.511341095
51,23.5869998932,23.3701038361
52,23.0230007172,22.074344635
53,21.6539993286,21.0085487366
54,19.5620002747,20.6527786255
55,22.1369991302,20.9329586029
56,21.4930000305,21.319065094
57,22.7810001373,21.5926685333
58,22.6210002899,22.8681144714
59,22.7810001373,22.439535141
60,22.4589996338,21.9475727081
61,20.2049999237,21.0048561096
62,20.4470005035,21.2744026184
63,19.8829994202,21.5503559113
64,20.125,21.1088581085
65,19.8829994202,21.1663284302
