,true_data,pre_data
0,33.3269996643,29.0991973877
1,34.2929992676,32.4530410767
2,33.6489982605,35.0315551758
3,34.6150016785,35.1912002563
4,35.2589988708,34.7853240967
5,36.547000885,35.4591407776
6,36.9500007629,35.2163848877
7,37.8349990845,35.3873138428
8,37.6739997864,33.938583374
9,34.7760009766,29.6506252289
10,27.2889995575,25.898771286
11,25.4379997253,25.1366672516
12,25.3579998016,25.0543575287
13,25.5990009308,26.0705776215
14,28.0939998627,27.7548561096
15,28.9799995422,29.6706256866
16,31.0729999542,30.8810424805
17,30.5900001526,31.1752796173
18,32.0390014648,31.4423389435
19,31.2339992523,31.5083141327
20,31.6359996796,31.6109218597
21,32.4410018921,31.6591320038
22,30.9120006561,31.7376155853
23,30.3479995728,31.8098697662
24,31.5559997559,31.9015216827
25,31.4759998322,31.9772167206
26,32.2000007629,32.0328140259
27,31.5559997559,32.0358123779
28,32.361000061,31.9749546051
29,32.9239997864,31.8192653656
30,33.2459983826,31.5192928314
31,32.763999939,30.8119125366
32,32.1189994812,29.4019832611
33,31.716999054,28.4653911591
34,27.6919994354,28.1537780762
35,25.517999649,28.169172287
36,25.7600002289,28.5863628387
37,27.0480003357,29.2107791901
38,27.2089996338,29.5317020416
39,27.6919994354,29.4828624725
40,28.5769996643,27.7157344818
41,28.658000946,28.3928165436
42,29.3819999695,28.2370243073
43,29.8649997711,28.3371353149
44,29.8649997711,27.8825435638
45,28.5769996643,27.4599914551
46,28.1749992371,26.8491268158
47,27.3700008392,25.9793376923
48,26.8059997559,24.7653560638
49,25.0349998474,23.4563732147
50,24.7129993439,22.3517513275
51,23.5869998932,21.4501132965
52,23.0230007172,21.112449646
53,21.6539993286,21.3518619537
54,19.5620002747,21.4857406616
55,22.1369991302,21.5032920837
56,21.4930000305,21.4538650513
57,22.7810001373,21.3744297028
58,22.6210002899,22.3301773071
59,22.7810001373,22.743555069
60,22.4589996338,22.4700603485
61,20.2049999237,21.5524864197
62,20.4470005035,21.5040988922
63,19.8829994202,21.5478057861
64,20.125,21.2941951752
65,19.8829994202,21.3082294464
66,19.6420001984,21.1410579681
67,18.9169998169,20.9369544983
68,19.3199996948,20.6694278717
69,20.125,20.373456955
70,18.6760005951,20.0416316986
71,19.3199996948,19.6870136261
72,18.5149993896,19.30727005
73,17.7910003662,18.9197158813
74,17.2269992828,18.5314006805
75,17.4689998627,18.1647815704
76,17.0659999847,17.8293056488
77,16.6630001068,17.5478668213
78,15.6979999542,17.3361148834
79,15.2950000763,17.2251815796
80,15.5360002518,21.0665111542
81,15.6169996262,17.9874458313
82,16.422000885,17.7405338287
83,17.3880004883,18.1545200348
84,17.6289997101,19.3820781708
85,18.7569999695,20.0197811127
86,20.0450000763,20.55717659
87,21.3330001831,21.621088028
88,21.5739994049,23.0231342316
89,22.218000412,24.9556026459
90,25.2770004272,27.680934906
91,28.3360004425,30.2043228149
92,30.6700000763,31.4887104034
93,31.7980003357,32.3836936951
94,32.361000061,32.7976493835
95,32.84400177,33.0480384827
