,true_data,pre_data
0,33.3269996643,30.9154415131
1,34.2929992676,33.8107719421
2,33.6489982605,32.9233398438
3,34.6150016785,34.8126869202
4,35.2589988708,34.7687454224
5,36.547000885,35.462802887
6,36.9500007629,36.0023002625
7,37.8349990845,36.1057167053
8,37.6739997864,34.4732475281
9,34.7760009766,31.2060012817
10,27.2889995575,27.4208202362
11,25.4379997253,25.2990474701
12,25.3579998016,25.3532657623
13,25.5990009308,25.8457202911
14,28.0939998627,26.9650688171
15,28.9799995422,28.58943367
16,31.0729999542,30.1846008301
17,30.5900001526,31.24467659
18,32.0390014648,31.7332286835
19,31.2339992523,31.9335079193
20,31.6359996796,32.103729248
21,32.4410018921,32.2585105896
22,30.9120006561,32.3733787537
23,30.3479995728,32.454914093
24,31.5559997559,32.5011787415
25,31.4759998322,32.5196723938
26,32.2000007629,32.4897117615
27,31.5559997559,32.4005775452
28,32.361000061,32.2457008362
29,32.9239997864,32.0340957642
30,33.2459983826,31.762052536
31,32.763999939,31.4372348785
32,32.1189994812,31.0705394745
33,31.716999054,30.7034664154
34,27.6919994354,30.3655376434
35,25.517999649,30.089094162
36,25.7600002289,29.8713684082
37,27.0480003357,29.7142391205
38,27.2089996338,29.590385437
39,27.6919994354,29.4839725494
40,28.5769996643,27.4027729034
41,28.658000946,28.3929958344
42,29.3819999695,29.4308929443
43,29.8649997711,28.9379405975
44,29.8649997711,28.5689601898
45,28.5769996643,28.8324069977
46,28.1749992371,27.9991054535
47,27.3700008392,27.2959766388
48,26.8059997559,26.0962352753
49,25.0349998474,24.7185955048
50,24.7129993439,23.4746627808
51,23.5869998932,22.6448345184
52,23.0230007172,22.1121044159
53,21.6539993286,21.963470459
54,19.5620002747,21.9381561279
55,22.1369991302,21.966550827
56,21.4930000305,21.9999141693
57,22.7810001373,22.0262699127
58,22.6210002899,23.0016365051
59,22.7810001373,22.5740451813
60,22.4589996338,22.9030361176
61,20.2049999237,21.8086776733
62,20.4470005035,21.8537769318
63,19.8829994202,21.6438159943
64,20.125,21.5676174164
65,19.8829994202,21.3907260895
66,19.6420001984,21.2294464111
67,18.9169998169,21.0458641052
68,19.3199996948,20.852640152
69,20.125,20.6245174408
70,18.6760005951,20.363199234
