,true_data,pre_data
0,33.3269996643,33.6980133057
1,34.2929992676,33.7722167969
2,33.6489982605,34.0530052185
3,34.6150016785,33.1864471436
4,35.2589988708,33.7861480713
5,36.547000885,34.0053634644
6,36.9500007629,33.8304595947
7,37.8349990845,34.2180633545
8,37.6739997864,34.1431541443
9,34.7760009766,34.048866272
10,27.2889995575,26.3993034363
11,25.4379997253,23.2902679443
12,25.3579998016,23.244890213
13,25.5990009308,23.4458236694
14,28.0939998627,24.0481796265
15,28.9799995422,24.976228714
16,31.0729999542,26.3254547119
17,30.5900001526,28.6427268982
18,32.0390014648,30.1359176636
19,31.2339992523,30.8493041992
20,31.6359996796,31.1903648376
21,32.4410018921,30.8995399475
22,30.9120006561,30.3285427094
23,30.3479995728,30.3988990784
24,31.5559997559,30.6971263885
25,31.4759998322,31.00481987
26,32.2000007629,31.1766815186
27,31.5559997559,31.2073860168
28,32.361000061,31.1163825989
29,32.9239997864,30.9282398224
30,33.2459983826,30.7211322784
31,32.763999939,30.5039539337
32,32.1189994812,30.2246055603
33,31.716999054,29.7574424744
34,27.6919994354,28.8965778351
35,25.517999649,27.7253837585
36,25.7600002289,26.9295578003
37,27.0480003357,26.7600593567
38,27.2089996338,26.7509269714
39,27.6919994354,27.250617981
40,28.5769996643,28.5751876831
41,28.658000946,29.2113208771
42,29.3819999695,28.3968276978
43,29.8649997711,27.5754737854
44,29.8649997711,26.3625335693
45,28.5769996643,25.9729576111
46,28.1749992371,24.6881332397
47,27.3700008392,24.4811630249
48,26.8059997559,23.6694984436
49,25.0349998474,23.0064163208
50,24.7129993439,22.1631946564
51,23.5869998932,21.1085453033
52,23.0230007172,20.0355167389
53,21.6539993286,19.2262268066
54,19.5620002747,19.0597305298
55,22.1369991302,19.3419837952
56,21.4930000305,19.9570236206
57,22.7810001373,20.3739776611
58,22.6210002899,21.966047287
59,22.7810001373,21.816368103
60,22.4589996338,20.7436847687
61,20.2049999237,19.9852333069
62,20.4470005035,20.9401416779
63,19.8829994202,20.8247871399
64,20.125,19.766834259
65,19.8829994202,20.3262748718
