,true_data,pre_data
0,33.3269996643,25.6730155945
1,34.2929992676,29.5678920746
2,33.6489982605,32.720500946
3,34.6150016785,34.5670661926
4,35.2589988708,34.5317230225
5,36.547000885,34.8956985474
6,36.9500007629,35.1719665527
7,37.8349990845,35.5921363831
8,37.6739997864,35.8658866882
9,34.7760009766,35.6596794128
10,27.2889995575,33.5186080933
11,25.4379997253,28.2711811066
12,25.3579998016,25.1517677307
13,25.5990009308,24.8622646332
14,28.0939998627,25.0496330261
15,28.9799995422,26.266418457
16,31.0729999542,28.1757144928
17,30.5900001526,29.8656959534
18,32.0390014648,31.0801677704
19,31.2339992523,31.6321105957
20,31.6359996796,31.882774353
21,32.4410018921,31.9571552277
22,30.9120006561,31.9658355713
23,30.3479995728,31.919927597
24,31.5559997559,31.8506374359
25,31.4759998322,31.7532424927
26,32.2000007629,31.6455383301
27,31.5559997559,31.5200538635
28,32.361000061,31.3907623291
29,32.9239997864,31.2478752136
30,33.2459983826,31.1033477783
31,32.763999939,30.9456310272
32,32.1189994812,30.7859916687
33,31.716999054,30.6122016907
34,27.6919994354,30.4357757568
35,25.517999649,30.244468689
36,25.7600002289,30.0502719879
37,27.0480003357,29.8409557343
38,27.2089996338,29.6286430359
39,27.6919994354,29.4036865234
40,28.5769996643,29.2882556915
41,28.658000946,27.130399704
42,29.3819999695,26.7765426636
43,29.8649997711,27.6087036133
44,29.8649997711,27.8795433044
45,28.5769996643,27.7040863037
46,28.1749992371,27.4651908875
47,27.3700008392,27.0245628357
48,26.8059997559,26.436624527
49,25.0349998474,25.6281051636
50,24.7129993439,24.5615463257
51,23.5869998932,23.3081016541
52,23.0230007172,22.1850395203
53,21.6539993286,21.5365142822
54,19.5620002747,21.3882274628
55,22.1369991302,21.5364933014
56,21.4930000305,21.7467269897
57,22.7810001373,21.9059104919
58,22.6210002899,22.5136795044
59,22.7810001373,22.5073699951
60,22.4589996338,22.6731700897
61,20.2049999237,21.5075073242
62,20.4470005035,21.5149917603
63,19.8829994202,21.3642597198
64,20.125,21.3780956268
65,19.8829994202,21.4624214172
66,19.6420001984,21.2099876404
67,18.9169998169,20.7520999908
68,19.3199996948,20.4180488586
69,20.125,20.1653308868
70,18.6760005951,19.8833427429
71,19.3199996948,19.5606765747
72,18.5149993896,19.2034339905
73,17.7910003662,18.845533371
74,17.2269992828,18.4917373657
75,17.4689998627,18.1624946594
76,17.0659999847,17.85572052
77,16.6630001068,17.5982227325
78,15.6979999542,17.4069747925
79,15.2950000763,17.30169487
80,15.5360002518,23.1854248047
81,15.6169996262,21.0500164032
82,16.422000885,18.2470588684
83,17.3880004883,18.2046031952
84,17.6289997101,18.4187698364
85,18.7569999695,18.5096073151
86,20.0450000763,19.1239624023
87,21.3330001831,20.0941162109
88,21.5739994049,21.5750656128
89,22.218000412,23.4788684845
90,25.2770004272,25.817237854
91,28.3360004425,28.4057922363
92,30.6700000763,30.7188529968
93,31.7980003357,32.0853919983
94,32.361000061,32.6530914307
95,32.84400177,32.7820549011
96,32.6030006409,32.799659729
97,32.6030006409,33.0605049133
98,32.9239997864,33.4978256226
99,34.0509986877,33.9904785156
100,34.3740005493,34.4524993896
101,33.6489982605,34.8484725952
102,35.1790008545,35.1588287354
103,36.063999176,35.3448524475
104,35.7420005798,34.8377990723
105,33.8100013733,32.0808181763
106,26.5650005341,26.926322937
107,24.4720001221,24.8453998566
