,true_data,pre_data
0,33.3269996643,29.6073360443
1,34.2929992676,33.3232192993
2,33.6489982605,33.867816925
3,34.6150016785,33.8901176453
4,35.2589988708,34.2831993103
5,36.547000885,34.6777992249
6,36.9500007629,35.1494560242
7,37.8349990845,35.4822731018
8,37.6739997864,34.8654060364
9,34.7760009766,31.1752281189
10,27.2889995575,27.2448692322
11,25.4379997253,25.2145519257
12,25.3579998016,24.896812439
13,25.5990009308,25.2615509033
14,28.0939998627,26.2841415405
15,28.9799995422,27.8367118835
16,31.0729999542,29.4255180359
17,30.5900001526,30.6103172302
18,32.0390014648,31.3914451599
19,31.2339992523,31.6936035156
20,31.6359996796,31.6718044281
21,32.4410018921,31.5254001617
22,30.9120006561,31.6039009094
23,30.3479995728,31.7203979492
24,31.5559997559,31.8873519897
25,31.4759998322,32.0109672546
26,32.2000007629,32.1448631287
27,31.5559997559,32.2470588684
28,32.361000061,32.35338974
29,32.9239997864,32.4202232361
30,33.2459983826,32.400592804
31,32.763999939,32.1184997559
32,32.1189994812,31.3661384583
33,31.716999054,30.058052063
34,27.6919994354,28.7108573914
35,25.517999649,27.9969787598
36,25.7600002289,27.8875980377
37,27.0480003357,28.035697937
38,27.2089996338,28.3951683044
39,27.6919994354,28.8430900574
40,28.5769996643,27.2818832397
41,28.658000946,27.9539718628
42,29.3819999695,27.8451080322
43,29.8649997711,27.912361145
44,29.8649997711,28.6793327332
45,28.5769996643,28.3547382355
46,28.1749992371,28.0278244019
47,27.3700008392,27.3282394409
48,26.8059997559,26.3692951202
49,25.0349998474,25.362865448
50,24.7129993439,24.2719650269
51,23.5869998932,23.0747432709
52,23.0230007172,21.9386901855
53,21.6539993286,21.0607433319
54,19.5620002747,20.6900196075
55,22.1369991302,20.8615894318
56,21.4930000305,21.2461147308
57,22.7810001373,21.5696792603
58,22.6210002899,22.5774345398
59,22.7810001373,21.962146759
60,22.4589996338,22.203754425
61,20.2049999237,21.2238388062
62,20.4470005035,21.5899429321
63,19.8829994202,21.4557533264
64,20.125,21.2991600037
65,19.8829994202,21.2577056885
66,19.6420001984,21.1907463074
67,18.9169998169,21.1797065735
68,19.3199996948,21.0750389099
