,true_data,pre_data
0,33.3269996643,29.6459941864
1,34.2929992676,32.6009483337
2,33.6489982605,34.3006668091
3,34.6150016785,35.0480270386
4,35.2589988708,34.547290802
5,36.547000885,35.1774330139
6,36.9500007629,36.6230125427
7,37.8349990845,36.7851295471
8,37.6739997864,35.9632759094
9,34.7760009766,32.1263084412
10,27.2889995575,25.3532943726
11,25.4379997253,24.7520275116
12,25.3579998016,24.3334388733
13,25.5990009308,25.0756206512
14,28.0939998627,26.5087890625
15,28.9799995422,28.682434082
16,31.0729999542,30.3517036438
17,30.5900001526,31.2747821808
18,32.0390014648,31.6200790405
19,31.2339992523,31.6551971436
20,31.6359996796,31.5560092926
21,32.4410018921,31.4832687378
22,30.9120006561,31.4845275879
23,30.3479995728,31.5572090149
24,31.5559997559,31.67918396
25,31.4759998322,31.8127250671
26,32.2000007629,31.936920166
27,31.5559997559,32.0326156616
28,32.361000061,32.0924110413
29,32.9239997864,32.0907974243
30,33.2459983826,31.9540710449
31,32.763999939,31.4243602753
32,32.1189994812,30.001537323
33,31.716999054,28.2200908661
34,27.6919994354,27.6780357361
35,25.517999649,27.6024551392
36,25.7600002289,27.8361263275
37,27.0480003357,28.3209037781
38,27.2089996338,28.8480415344
39,27.6919994354,29.2442626953
40,28.5769996643,27.4188728333
41,28.658000946,27.9181098938
42,29.3819999695,27.3705825806
43,29.8649997711,26.7560348511
44,29.8649997711,27.1902770996
45,28.5769996643,26.5742340088
46,28.1749992371,25.6710529327
47,27.3700008392,23.969877243
48,26.8059997559,22.6575088501
49,25.0349998474,21.7855682373
50,24.7129993439,21.3790740967
51,23.5869998932,21.267742157
52,23.0230007172,21.5156021118
53,21.6539993286,21.5766029358
54,19.5620002747,21.6621055603
55,22.1369991302,21.7252407074
56,21.4930000305,21.7946891785
57,22.7810001373,21.8564033508
58,22.6210002899,22.3297538757
59,22.7810001373,22.138010025
60,22.4589996338,21.589466095
61,20.2049999237,21.1348152161
62,20.4470005035,20.9579658508
63,19.8829994202,20.7885150909
64,20.125,20.6319046021
65,19.8829994202,20.4795398712
66,19.6420001984,20.339515686
67,18.9169998169,20.184627533
68,19.3199996948,19.9781417847
69,20.125,19.7187538147
70,18.6760005951,19.4150848389
71,19.3199996948,19.0246143341
72,18.5149993896,18.5809288025
73,17.7910003662,18.1883964539
74,17.2269992828,17.879825592
75,17.4689998627,17.6255493164
76,17.0659999847,17.393907547
77,16.6630001068,17.1775760651
78,15.6979999542,16.9821777344
79,15.2950000763,16.834903717
80,15.5360002518,20.5666999817
81,15.6169996262,17.438331604
82,16.422000885,17.1330032349
83,17.3880004883,17.6740875244
84,17.6289997101,18.035161972
85,18.7569999695,18.8952026367
86,20.0450000763,19.5823936462
87,21.3330001831,20.5945014954
88,21.5739994049,21.6390342712
89,22.218000412,22.8866481781
90,25.2770004272,25.49974823
91,28.3360004425,28.4643554688
92,30.6700000763,30.6280632019
93,31.7980003357,31.7824935913
94,32.361000061,32.5447120667
95,32.84400177,33.020324707
96,32.6030006409,33.1054000854
97,32.6030006409,33.2079238892
98,32.9239997864,33.3980026245
99,34.0509986877,33.6493682861
100,34.3740005493,33.8829231262
101,33.6489982605,34.0697174072
102,35.1790008545,35.2395935059
103,36.063999176,36.1821136475
104,35.7420005798,35.5868377686
105,33.8100013733,32.5032157898
106,26.5650005341,26.1559829712
107,24.4720001221,24.5034370422
108,24.1499996185,24.6880168915
109,24.875,25.0255508423
110,26.0820007324,26.7299308777
111,28.1749992371,28.8650951385
112,28.9799995422,30.7228393555
113,30.3479995728,31.6243171692
114,30.9930000305,32.0274581909
115,30.9120006561,32.0979003906
116,31.0729999542,32.1052513123
117,29.8649997711,32.1369400024
118,30.4290008545,32.1948471069
119,30.5100002289,32.2444114685
120,31.0729999542,29.9964923859
121,30.5100002289,29.6339874268
122,32.1189994812,30.6987228394
123,31.2339992523,30.1847763062
124,30.9120006561,30.1674957275
125,30.9120006561,30.2319793701
126,32.0390014648,30.2093849182
127,30.267999649,29.8760948181
128,30.0259990692,29.1334686279
129,29.4629993439,28.350769043
130,26.2430000305,28.1349945068
131,25.5990009308,28.3704872131
132,26.6459999084,28.6491279602
133,27.2889995575,28.8223114014
134,26.4039993286,28.8802947998
135,27.1280002594,28.8389320374
136,28.5769996643,28.6896972656
137,28.4969997406,28.4147224426
138,28.8190002441,27.9696655273
139,28.8990001678,27.3043556213
140,28.9799995422,26.370475769
141,27.8530006409,25.2601718903
142,27.3700008392,24.2765541077
143,26.5650005341,23.4402427673
144,25.6800003052,22.4618835449
145,24.311000824,21.507390976
146,23.263999939,20.74168396
147,23.263999939,20.3899078369
148,21.8159999847,20.7087574005
149,20.4470005035,20.7956981659
150,18.9979991913,20.9272327423
151,20.6879997253,21.0459213257
152,20.6879997253,21.1823959351
153,21.0100002289,21.3160896301
154,20.9300003052,21.6514053345
155,19.8829994202,21.3305015564
156,20.0450000763,20.7717857361
157,19.1590003967,20.4717521667
158,19.3999996185,20.4040470123
159,18.5149993896,20.3543643951
160,19.4810009003,18.4582138062
161,18.9169998169,20.1099014282
162,19.1590003967,20.1149406433
163,18.8369998932,20.0649986267
164,18.3540000916,19.8802165985
165,17.8710002899,19.7249317169
166,18.2740001678,19.4438323975
167,18.8369998932,19.1491394043
168,17.3880004883,18.8191680908
169,16.7439994812,18.4826011658
170,17.0659999847,18.1446990967
171,16.986000061,17.8155708313
172,16.6630001068,17.5025100708
173,16.1809997559,17.2137718201
174,16.8239994049,16.9611911774
175,16.3409996033,16.7674846649
176,17.2269992828,16.6702442169
177,16.6630001068,16.7266654968
178,17.7099990845,16.9683933258
179,17.5489997864,17.3124542236
180,18.7569999695,17.7108440399
181,19.2399997711,18.4496307373
182,20.0450000763,19.4101867676
183,20.125,20.4107189178
184,20.2859992981,21.5921421051
185,20.6079998016,23.0400676727
186,23.5869998932,25.6967449188
187,26.6459999084,28.5143680573
188,27.2889995575,30.8432388306
189,28.658000946,31.995475769
190,29.1410007477,32.8119812012
